year,month,rank_ME,rank_IA,rank_ROE,ret_vw
2008,12,1,2,1,6.7364
2009,1,1,2,1,-7.6849
2009,2,1,2,1,-12.5241
2009,3,1,2,1,11.3432
2009,4,1,2,1,30.4729
2009,5,1,2,1,4.2192
2009,6,1,2,1,4.8729
2009,7,1,2,1,12.3973
2009,8,1,2,1,4.0767
2009,9,1,2,1,10.8183
2009,10,1,2,1,-7.2346
2009,11,1,2,1,4.0576
2009,12,1,2,1,9.3432
2010,1,1,2,1,-3.6640
2010,2,1,2,1,5.4235
2010,3,1,2,1,9.5374
2010,4,1,2,1,8.5785
2010,5,1,2,1,-7.7040
2010,6,1,2,1,-8.7022
2010,7,1,2,1,8.7334
2010,8,1,2,1,-5.8091
2010,9,1,2,1,11.9777
2010,10,1,2,1,2.7326
2010,11,1,2,1,4.6387
2010,12,1,2,1,9.0443
2011,1,1,2,1,-1.1023
2011,2,1,2,1,4.9133
2011,3,1,2,1,3.4080
2011,4,1,2,1,0.6083
2011,5,1,2,1,-2.4113
2011,6,1,2,1,-3.2674
2011,7,1,2,1,-3.6264
2011,8,1,2,1,-9.5707
2011,9,1,2,1,-10.0553
2011,10,1,2,1,14.9231
2011,11,1,2,1,1.0649
2011,12,1,2,1,-0.1677
2012,1,1,2,1,4.0318
2012,2,1,2,1,2.7128
2012,3,1,2,1,1.3983
2012,4,1,2,1,-2.9956
2012,5,1,2,1,-6.3080
2012,6,1,2,1,6.6684
2012,7,1,2,1,-2.7098
2012,8,1,2,1,3.9972
2012,9,1,2,1,4.4305
2012,10,1,2,1,-1.3692
2012,11,1,2,1,-1.2675
2012,12,1,2,1,2.5989
2013,1,1,2,1,6.4546
2013,2,1,2,1,1.0742
2013,3,1,2,1,3.8503
2013,4,1,2,1,0.8657
2013,5,1,2,1,5.1158
2013,6,1,2,1,-0.7079
2013,7,1,2,1,6.9259
2013,8,1,2,1,-2.3376
2013,9,1,2,1,6.6087
2013,10,1,2,1,1.8373
2013,11,1,2,1,4.1975
2013,12,1,2,1,2.3293
2014,1,1,2,1,-0.5263
2014,2,1,2,1,3.2021
2014,3,1,2,1,-0.2984
2014,4,1,2,1,-4.2890
2014,5,1,2,1,1.8443
2014,6,1,2,1,3.6778
2014,7,1,2,1,-6.1435
2014,8,1,2,1,3.4246
2014,9,1,2,1,-6.1757
2014,10,1,2,1,8.1427
2014,11,1,2,1,0.7922
2014,12,1,2,1,3.7896
2015,1,1,2,1,-3.7088
2015,2,1,2,1,5.2007
2015,3,1,2,1,-0.0303
2015,4,1,2,1,-0.6108
2015,5,1,2,1,1.4542
2015,6,1,2,1,0.5875
2015,7,1,2,1,-4.1140
2015,8,1,2,1,-6.3676
2015,9,1,2,1,-7.4719
2015,10,1,2,1,6.8666
2015,11,1,2,1,6.2621
2015,12,1,2,1,-4.4166
2016,1,1,2,1,-10.9888
2016,2,1,2,1,-1.7725
2016,3,1,2,1,9.7737
2016,4,1,2,1,6.2926
2016,5,1,2,1,1.3275
2016,6,1,2,1,1.6189
2016,7,1,2,1,5.7847
2016,8,1,2,1,0.9736
2016,9,1,2,1,3.8112
2016,10,1,2,1,-7.2203
2016,11,1,2,1,8.8658
2016,12,1,2,1,4.1457
2017,1,1,2,1,0.6194
2017,2,1,2,1,2.0399
2017,3,1,2,1,0.7898
2017,4,1,2,1,1.9576
2017,5,1,2,1,-0.7338
2017,6,1,2,1,2.6938
2017,7,1,2,1,0.2764
2017,8,1,2,1,0.7818
2017,9,1,2,1,4.7294
2017,10,1,2,1,-0.0626
2017,11,1,2,1,0.9463
2017,12,1,2,1,-0.6208
2018,1,1,2,1,4.8237
2018,2,1,2,1,-3.0085
2018,3,1,2,1,-0.5009
2018,4,1,2,1,1.4472
2018,5,1,2,1,9.1330
2018,6,1,2,1,-0.0583
2018,7,1,2,1,0.5854
2018,8,1,2,1,6.2789
2018,9,1,2,1,-0.8641
2018,10,1,2,1,-13.0193
2018,11,1,2,1,2.6262
2018,12,1,2,1,-12.1573
2019,1,1,2,1,11.3830
2019,2,1,2,1,3.8977
2019,3,1,2,1,-1.9953
2019,4,1,2,1,2.9604
2019,5,1,2,1,-9.5352
2019,6,1,2,1,4.7162
2019,7,1,2,1,-0.3503
2019,8,1,2,1,-6.6751
2019,9,1,2,1,3.2259
2019,10,1,2,1,4.3535
2019,11,1,2,1,2.6927
2019,12,1,2,1,6.6982
1967,1,1,2,2,12.9981
1967,2,1,2,2,3.7514
1967,3,1,2,2,6.4056
1967,4,1,2,2,2.8141
1967,5,1,2,2,-2.1873
1967,6,1,2,2,6.3012
1967,7,1,2,2,7.2768
1967,8,1,2,2,-0.8960
1967,9,1,2,2,6.3918
1967,10,1,2,2,-2.5942
1967,11,1,2,2,-0.2933
1967,12,1,2,2,5.2828
1968,1,1,2,2,3.4649
1968,2,1,2,2,-4.8703
1968,3,1,2,2,-1.9091
1968,4,1,2,2,9.1132
1968,5,1,2,2,6.7768
1968,6,1,2,2,-0.2826
1968,7,1,2,2,-1.8261
1968,8,1,2,2,3.2137
1968,9,1,2,2,6.2769
1968,10,1,2,2,1.7405
1968,11,1,2,2,7.6858
1968,12,1,2,2,-0.7756
1969,1,1,2,2,-0.6596
1969,2,1,2,2,-6.9765
1969,3,1,2,2,2.1136
1969,4,1,2,2,0.8125
1969,5,1,2,2,0.7213
1969,6,1,2,2,-10.2037
1969,7,1,2,2,-9.0809
1969,8,1,2,2,4.4510
1969,9,1,2,2,-1.0229
1969,10,1,2,2,6.2335
1969,11,1,2,2,-5.8326
1969,12,1,2,2,-5.4983
1970,1,1,2,2,-3.0333
1970,2,1,2,2,4.7042
1970,3,1,2,2,-1.2709
1970,4,1,2,2,-14.0492
1970,5,1,2,2,-10.0374
1970,6,1,2,2,-5.4871
1970,7,1,2,2,7.6380
1970,8,1,2,2,8.3689
1970,9,1,2,2,9.2848
1970,10,1,2,2,-3.4505
1970,11,1,2,2,3.1565
1970,12,1,2,2,7.8146
1971,1,1,2,2,10.0129
1971,2,1,2,2,2.6612
1971,3,1,2,2,8.0537
1971,4,1,2,2,5.0413
1971,5,1,2,2,-5.2634
1971,6,1,2,2,-0.0417
1971,7,1,2,2,-2.5645
1971,8,1,2,2,5.2767
1971,9,1,2,2,0.0397
1971,10,1,2,2,-5.7896
1971,11,1,2,2,-2.1210
1971,12,1,2,2,10.0994
1972,1,1,2,2,7.8664
1972,2,1,2,2,6.4930
1972,3,1,2,2,-0.9066
1972,4,1,2,2,2.6614
1972,5,1,2,2,-0.0275
1972,6,1,2,2,-2.3088
1972,7,1,2,2,-2.3529
1972,8,1,2,2,1.3516
1972,9,1,2,2,-1.6831
1972,10,1,2,2,-0.7338
1972,11,1,2,2,5.3487
1972,12,1,2,2,-2.3202
1973,1,1,2,2,-5.7034
1973,2,1,2,2,-8.3075
1973,3,1,2,2,-3.9226
1973,4,1,2,2,-5.3600
1973,5,1,2,2,-8.5883
1973,6,1,2,2,-1.8199
1973,7,1,2,2,13.4805
1973,8,1,2,2,-3.9908
1973,9,1,2,2,10.2246
1973,10,1,2,2,0.8190
1973,11,1,2,2,-19.1124
1973,12,1,2,2,-2.2267
1974,1,1,2,2,12.1492
1974,2,1,2,2,1.4269
1974,3,1,2,2,0.4298
1974,4,1,2,2,-5.1100
1974,5,1,2,2,-6.0798
1974,6,1,2,2,0.8565
1974,7,1,2,2,-3.8865
1974,8,1,2,2,-7.2317
1974,9,1,2,2,-6.9952
1974,10,1,2,2,10.7991
1974,11,1,2,2,-2.5309
1974,12,1,2,2,-5.7203
1975,1,1,2,2,25.5200
1975,2,1,2,2,3.3106
1975,3,1,2,2,5.4363
1975,4,1,2,2,3.6530
1975,5,1,2,2,6.8229
1975,6,1,2,2,9.9927
1975,7,1,2,2,-2.3015
1975,8,1,2,2,-4.2615
1975,9,1,2,2,-2.0001
1975,10,1,2,2,2.9719
1975,11,1,2,2,2.5869
1975,12,1,2,2,-1.2804
1976,1,1,2,2,16.4875
1976,2,1,2,2,7.3947
1976,3,1,2,2,0.9570
1976,4,1,2,2,-1.2957
1976,5,1,2,2,-1.5818
1976,6,1,2,2,4.2382
1976,7,1,2,2,1.0646
1976,8,1,2,2,-1.1590
1976,9,1,2,2,3.7997
1976,10,1,2,2,-2.4349
1976,11,1,2,2,3.2994
1976,12,1,2,2,10.0747
1977,1,1,2,2,1.5241
1977,2,1,2,2,0.3636
1977,3,1,2,2,0.6607
1977,4,1,2,2,0.0653
1977,5,1,2,2,-0.2282
1977,6,1,2,2,6.8264
1977,7,1,2,2,-0.1314
1977,8,1,2,2,-1.3715
1977,9,1,2,2,1.5384
1977,10,1,2,2,0.0019
1977,11,1,2,2,9.7486
1977,12,1,2,2,0.8463
1978,1,1,2,2,-3.9494
1978,2,1,2,2,1.6384
1978,3,1,2,2,5.7485
1978,4,1,2,2,7.7830
1978,5,1,2,2,3.7465
1978,6,1,2,2,1.4932
1978,7,1,2,2,4.3944
1978,8,1,2,2,4.1618
1978,9,1,2,2,-0.4871
1978,10,1,2,2,-16.9900
1978,11,1,2,2,5.2321
1978,12,1,2,2,1.0714
1979,1,1,2,2,8.0749
1979,2,1,2,2,-2.2216
1979,3,1,2,2,6.7491
1979,4,1,2,2,1.8198
1979,5,1,2,2,-1.4800
1979,6,1,2,2,4.2423
1979,7,1,2,2,3.5617
1979,8,1,2,2,6.9703
1979,9,1,2,2,-0.4826
1979,10,1,2,2,-9.4968
1979,11,1,2,2,6.7997
1979,12,1,2,2,5.4890
1980,1,1,2,2,6.9495
1980,2,1,2,2,-4.2156
1980,3,1,2,2,-14.7058
1980,4,1,2,2,5.0804
1980,5,1,2,2,8.0395
1980,6,1,2,2,3.1546
1980,7,1,2,2,8.4195
1980,8,1,2,2,5.6701
1980,9,1,2,2,1.8400
1980,10,1,2,2,4.1883
1980,11,1,2,2,3.8472
1980,12,1,2,2,-1.1898
1981,1,1,2,2,2.0713
1981,2,1,2,2,4.1414
1981,3,1,2,2,7.7016
1981,4,1,2,2,3.3150
1981,5,1,2,2,4.6704
1981,6,1,2,2,-1.0755
1981,7,1,2,2,-0.7584
1981,8,1,2,2,-5.4300
1981,9,1,2,2,-5.8772
1981,10,1,2,2,5.8006
1981,11,1,2,2,5.8860
1981,12,1,2,2,-0.4215
1982,1,1,2,2,-2.4284
1982,2,1,2,2,-1.3980
1982,3,1,2,2,0.2059
1982,4,1,2,2,4.7313
1982,5,1,2,2,-1.4116
1982,6,1,2,2,-1.7811
1982,7,1,2,2,0.7158
1982,8,1,2,2,8.7962
1982,9,1,2,2,4.1421
1982,10,1,2,2,11.3777
1982,11,1,2,2,8.4182
1982,12,1,2,2,1.2330
1983,1,1,2,2,7.5389
1983,2,1,2,2,5.7965
1983,3,1,2,2,3.9885
1983,4,1,2,2,6.5511
1983,5,1,2,2,5.2121
1983,6,1,2,2,4.6627
1983,7,1,2,2,-1.5401
1983,8,1,2,2,-2.2293
1983,9,1,2,2,2.5719
1983,10,1,2,2,-3.2668
1983,11,1,2,2,4.5536
1983,12,1,2,2,-0.4669
1984,1,1,2,2,-1.4853
1984,2,1,2,2,-4.7525
1984,3,1,2,2,0.1038
1984,4,1,2,2,1.2551
1984,5,1,2,2,-2.6689
1984,6,1,2,2,2.8199
1984,7,1,2,2,-3.0496
1984,8,1,2,2,10.5815
1984,9,1,2,2,1.4163
1984,10,1,2,2,0.3594
1984,11,1,2,2,0.1387
1984,12,1,2,2,2.1460
1985,1,1,2,2,9.1363
1985,2,1,2,2,2.8598
1985,3,1,2,2,-0.3991
1985,4,1,2,2,-0.2166
1985,5,1,2,2,3.2218
1985,6,1,2,2,1.8384
1985,7,1,2,2,2.4142
1985,8,1,2,2,0.7880
1985,9,1,2,2,-4.0585
1985,10,1,2,2,4.1906
1985,11,1,2,2,7.4101
1985,12,1,2,2,5.0136
1986,1,1,2,2,1.2715
1986,2,1,2,2,7.6929
1986,3,1,2,2,4.7673
1986,4,1,2,2,0.5722
1986,5,1,2,2,3.7221
1986,6,1,2,2,1.1957
1986,7,1,2,2,-6.4001
1986,8,1,2,2,3.7958
1986,9,1,2,2,-4.4922
1986,10,1,2,2,2.8887
1986,11,1,2,2,1.2159
1986,12,1,2,2,-1.0873
1987,1,1,2,2,10.8413
1987,2,1,2,2,5.9724
1987,3,1,2,2,2.1472
1987,4,1,2,2,-3.5286
1987,5,1,2,2,-0.5227
1987,6,1,2,2,3.9481
1987,7,1,2,2,2.8780
1987,8,1,2,2,5.5221
1987,9,1,2,2,-0.5670
1987,10,1,2,2,-24.6811
1987,11,1,2,2,-2.1280
1987,12,1,2,2,8.9088
1988,1,1,2,2,3.6879
1988,2,1,2,2,9.0674
1988,3,1,2,2,2.9007
1988,4,1,2,2,3.0255
1988,5,1,2,2,-1.1081
1988,6,1,2,2,7.2755
1988,7,1,2,2,-0.6775
1988,8,1,2,2,-2.5967
1988,9,1,2,2,4.1551
1988,10,1,2,2,0.6440
1988,11,1,2,2,-3.0236
1988,12,1,2,2,3.3415
1989,1,1,2,2,2.9944
1989,2,1,2,2,1.1638
1989,3,1,2,2,1.8336
1989,4,1,2,2,4.2077
1989,5,1,2,2,3.5587
1989,6,1,2,2,0.2801
1989,7,1,2,2,4.1298
1989,8,1,2,2,1.9971
1989,9,1,2,2,0.1581
1989,10,1,2,2,-4.9936
1989,11,1,2,2,0.3863
1989,12,1,2,2,1.1049
1990,1,1,2,2,-6.2915
1990,2,1,2,2,1.9938
1990,3,1,2,2,4.2717
1990,4,1,2,2,-2.0844
1990,5,1,2,2,5.6132
1990,6,1,2,2,0.5930
1990,7,1,2,2,-1.6661
1990,8,1,2,2,-10.8281
1990,9,1,2,2,-7.4803
1990,10,1,2,2,-3.9295
1990,11,1,2,2,5.4871
1990,12,1,2,2,5.8404
1991,1,1,2,2,6.9079
1991,2,1,2,2,8.4024
1991,3,1,2,2,3.0114
1991,4,1,2,2,0.1471
1991,5,1,2,2,3.9916
1991,6,1,2,2,-3.9472
1991,7,1,2,2,2.1671
1991,8,1,2,2,3.3272
1991,9,1,2,2,0.0552
1991,10,1,2,2,1.1025
1991,11,1,2,2,-5.6942
1991,12,1,2,2,8.8627
1992,1,1,2,2,6.7634
1992,2,1,2,2,2.6688
1992,3,1,2,2,-2.4304
1992,4,1,2,2,-1.8391
1992,5,1,2,2,-0.0994
1992,6,1,2,2,-3.5255
1992,7,1,2,2,3.9522
1992,8,1,2,2,-1.9071
1992,9,1,2,2,0.8399
1992,10,1,2,2,1.6339
1992,11,1,2,2,5.5936
1992,12,1,2,2,3.0219
1993,1,1,2,2,2.9023
1993,2,1,2,2,-0.2953
1993,3,1,2,2,3.0198
1993,4,1,2,2,-3.1286
1993,5,1,2,2,3.5162
1993,6,1,2,2,0.8324
1993,7,1,2,2,0.4299
1993,8,1,2,2,3.4046
1993,9,1,2,2,1.4766
1993,10,1,2,2,3.3436
1993,11,1,2,2,-2.7051
1993,12,1,2,2,3.8895
1994,1,1,2,2,2.6310
1994,2,1,2,2,-1.0969
1994,3,1,2,2,-4.4622
1994,4,1,2,2,0.4703
1994,5,1,2,2,-1.1413
1994,6,1,2,2,-1.3720
1994,7,1,2,2,1.0474
1994,8,1,2,2,6.2902
1994,9,1,2,2,0.9302
1994,10,1,2,2,1.3424
1994,11,1,2,2,-3.8795
1994,12,1,2,2,2.1862
1995,1,1,2,2,0.0254
1995,2,1,2,2,2.3460
1995,3,1,2,2,1.9228
1995,4,1,2,2,2.7845
1995,5,1,2,2,1.3131
1995,6,1,2,2,5.0333
1995,7,1,2,2,4.9903
1995,8,1,2,2,1.8141
1995,9,1,2,2,2.2093
1995,10,1,2,2,-3.6630
1995,11,1,2,2,2.2870
1995,12,1,2,2,1.9292
1996,1,1,2,2,-0.6668
1996,2,1,2,2,2.6760
1996,3,1,2,2,2.9927
1996,4,1,2,2,3.3309
1996,5,1,2,2,3.5751
1996,6,1,2,2,-1.8985
1996,7,1,2,2,-5.4074
1996,8,1,2,2,4.4569
1996,9,1,2,2,1.8249
1996,10,1,2,2,0.1696
1996,11,1,2,2,3.6174
1996,12,1,2,2,2.5428
1997,1,1,2,2,1.9924
1997,2,1,2,2,-0.2738
1997,3,1,2,2,-2.4206
1997,4,1,2,2,0.7693
1997,5,1,2,2,11.3232
1997,6,1,2,2,4.6329
1997,7,1,2,2,6.7033
1997,8,1,2,2,2.5944
1997,9,1,2,2,6.5856
1997,10,1,2,2,-3.3602
1997,11,1,2,2,0.6036
1997,12,1,2,2,-0.0823
1998,1,1,2,2,-0.7745
1998,2,1,2,2,6.4724
1998,3,1,2,2,3.9231
1998,4,1,2,2,0.6755
1998,5,1,2,2,-4.3412
1998,6,1,2,2,-0.4027
1998,7,1,2,2,-6.9450
1998,8,1,2,2,-15.4341
1998,9,1,2,2,4.3021
1998,10,1,2,2,4.3059
1998,11,1,2,2,5.4480
1998,12,1,2,2,4.8549
1999,1,1,2,2,-1.8655
1999,2,1,2,2,-7.4090
1999,3,1,2,2,-1.0854
1999,4,1,2,2,6.4546
1999,5,1,2,2,5.1076
1999,6,1,2,2,6.7699
1999,7,1,2,2,0.3098
1999,8,1,2,2,-2.0935
1999,9,1,2,2,-1.0423
1999,10,1,2,2,-1.0458
1999,11,1,2,2,6.5244
1999,12,1,2,2,7.1917
2000,1,1,2,2,-0.8814
2000,2,1,2,2,10.5428
2000,3,1,2,2,-4.0340
2000,4,1,2,2,-0.2891
2000,5,1,2,2,-3.9681
2000,6,1,2,2,10.3485
2000,7,1,2,2,2.0630
2000,8,1,2,2,4.0370
2000,9,1,2,2,-1.5545
2000,10,1,2,2,0.8535
2000,11,1,2,2,-1.7155
2000,12,1,2,2,8.7687
2001,1,1,2,2,3.6141
2001,2,1,2,2,-0.4083
2001,3,1,2,2,-2.3831
2001,4,1,2,2,6.9190
2001,5,1,2,2,4.5348
2001,6,1,2,2,3.7647
2001,7,1,2,2,-0.9157
2001,8,1,2,2,-0.8037
2001,9,1,2,2,-11.3097
2001,10,1,2,2,5.2345
2001,11,1,2,2,5.8386
2001,12,1,2,2,6.6096
2002,1,1,2,2,1.4183
2002,2,1,2,2,0.7783
2002,3,1,2,2,9.5880
2002,4,1,2,2,1.8536
2002,5,1,2,2,-2.7878
2002,6,1,2,2,-1.8063
2002,7,1,2,2,-14.6328
2002,8,1,2,2,-0.0063
2002,9,1,2,2,-6.4036
2002,10,1,2,2,3.1462
2002,11,1,2,2,5.9094
2002,12,1,2,2,-3.9017
2003,1,1,2,2,-2.9653
2003,2,1,2,2,-3.0219
2003,3,1,2,2,1.9160
2003,4,1,2,2,7.8117
2003,5,1,2,2,7.8114
2003,6,1,2,2,3.4001
2003,7,1,2,2,6.1510
2003,8,1,2,2,4.1983
2003,9,1,2,2,-2.2354
2003,10,1,2,2,6.9787
2003,11,1,2,2,4.0323
2003,12,1,2,2,2.9507
2004,1,1,2,2,2.6713
2004,2,1,2,2,0.7707
2004,3,1,2,2,0.8837
2004,4,1,2,2,-2.9549
2004,5,1,2,2,2.6033
2004,6,1,2,2,5.5395
2004,7,1,2,2,-5.6221
2004,8,1,2,2,-1.8202
2004,9,1,2,2,5.3926
2004,10,1,2,2,2.3104
2004,11,1,2,2,8.1797
2004,12,1,2,2,1.2191
2005,1,1,2,2,-1.9984
2005,2,1,2,2,2.2420
2005,3,1,2,2,-1.8121
2005,4,1,2,2,-4.6519
2005,5,1,2,2,5.9796
2005,6,1,2,2,2.9051
2005,7,1,2,2,6.1898
2005,8,1,2,2,-1.5811
2005,9,1,2,2,-0.5046
2005,10,1,2,2,-2.6879
2005,11,1,2,2,3.7702
2005,12,1,2,2,0.0217
2006,1,1,2,2,7.3510
2006,2,1,2,2,0.2092
2006,3,1,2,2,5.1672
2006,4,1,2,2,1.8875
2006,5,1,2,2,-4.8934
2006,6,1,2,2,-0.6802
2006,7,1,2,2,-3.0133
2006,8,1,2,2,4.2998
2006,9,1,2,2,0.7857
2006,10,1,2,2,4.7801
2006,11,1,2,2,1.8603
2006,12,1,2,2,1.2175
2007,1,1,2,2,1.4990
2007,2,1,2,2,-0.2986
2007,3,1,2,2,1.4958
2007,4,1,2,2,1.8205
2007,5,1,2,2,4.4325
2007,6,1,2,2,-0.1899
2007,7,1,2,2,-4.6829
2007,8,1,2,2,1.7411
2007,9,1,2,2,0.1156
2007,10,1,2,2,2.4929
2007,11,1,2,2,-5.2811
2007,12,1,2,2,0.0240
2008,1,1,2,2,-6.7830
2008,2,1,2,2,-1.7538
2008,3,1,2,2,2.3002
2008,4,1,2,2,4.0800
2008,5,1,2,2,7.1104
2008,6,1,2,2,-8.4234
2008,7,1,2,2,3.1813
2008,8,1,2,2,4.7675
2008,9,1,2,2,-8.0308
2008,10,1,2,2,-20.0019
2008,11,1,2,2,-9.7552
2008,12,1,2,2,3.5839
2009,1,1,2,2,-9.8227
2009,2,1,2,2,-10.3468
2009,3,1,2,2,10.2762
2009,4,1,2,2,14.6560
2009,5,1,2,2,0.2266
2009,6,1,2,2,3.3030
2009,7,1,2,2,8.7423
2009,8,1,2,2,2.4058
2009,9,1,2,2,4.1860
2009,10,1,2,2,-5.9517
2009,11,1,2,2,2.4588
2009,12,1,2,2,9.0556
2010,1,1,2,2,-3.8987
2010,2,1,2,2,5.0633
2010,3,1,2,2,6.6619
2010,4,1,2,2,5.5178
2010,5,1,2,2,-6.8036
2010,6,1,2,2,-6.5610
2010,7,1,2,2,9.2138
2010,8,1,2,2,-7.2203
2010,9,1,2,2,12.1146
2010,10,1,2,2,4.8602
2010,11,1,2,2,4.4577
2010,12,1,2,2,7.2155
2011,1,1,2,2,0.5602
2011,2,1,2,2,4.6144
2011,3,1,2,2,3.9449
2011,4,1,2,2,1.2742
2011,5,1,2,2,-2.7755
2011,6,1,2,2,-0.3963
2011,7,1,2,2,-4.2880
2011,8,1,2,2,-6.6784
2011,9,1,2,2,-10.8093
2011,10,1,2,2,15.9871
2011,11,1,2,2,-0.2317
2011,12,1,2,2,0.1480
2012,1,1,2,2,5.4870
2012,2,1,2,2,2.5054
2012,3,1,2,2,2.1328
2012,4,1,2,2,-0.9804
2012,5,1,2,2,-5.8106
2012,6,1,2,2,3.0225
2012,7,1,2,2,-0.6972
2012,8,1,2,2,2.9351
2012,9,1,2,2,3.0431
2012,10,1,2,2,-0.1987
2012,11,1,2,2,1.9323
2012,12,1,2,2,4.2831
2013,1,1,2,2,6.0301
2013,2,1,2,2,1.3387
2013,3,1,2,2,4.9279
2013,4,1,2,2,-1.0702
2013,5,1,2,2,3.9932
2013,6,1,2,2,0.1071
2013,7,1,2,2,5.7011
2013,8,1,2,2,-3.9291
2013,9,1,2,2,6.2349
2013,10,1,2,2,3.7956
2013,11,1,2,2,3.7391
2013,12,1,2,2,1.4725
2014,1,1,2,2,-4.3328
2014,2,1,2,2,4.5976
2014,3,1,2,2,1.0850
2014,4,1,2,2,-1.9549
2014,5,1,2,2,1.2530
2014,6,1,2,2,3.4008
2014,7,1,2,2,-6.4814
2014,8,1,2,2,5.1949
2014,9,1,2,2,-6.2222
2014,10,1,2,2,6.3044
2014,11,1,2,2,0.7253
2014,12,1,2,2,2.7867
2015,1,1,2,2,-3.9742
2015,2,1,2,2,3.8197
2015,3,1,2,2,1.6089
2015,4,1,2,2,-2.7364
2015,5,1,2,2,0.9034
2015,6,1,2,2,-0.1818
2015,7,1,2,2,-3.5353
2015,8,1,2,2,-3.3799
2015,9,1,2,2,-3.0691
2015,10,1,2,2,7.0010
2015,11,1,2,2,3.3980
2015,12,1,2,2,-4.5901
2016,1,1,2,2,-4.7301
2016,2,1,2,2,1.8604
2016,3,1,2,2,6.7545
2016,4,1,2,2,0.8992
2016,5,1,2,2,0.8663
2016,6,1,2,2,1.7210
2016,7,1,2,2,5.0897
2016,8,1,2,2,0.9454
2016,9,1,2,2,1.5633
2016,10,1,2,2,-3.1348
2016,11,1,2,2,12.6795
2016,12,1,2,2,2.2229
2017,1,1,2,2,-0.8398
2017,2,1,2,2,-0.4146
2017,3,1,2,2,1.0803
2017,4,1,2,2,1.9026
2017,5,1,2,2,-1.2426
2017,6,1,2,2,1.9680
2017,7,1,2,2,-0.2049
2017,8,1,2,2,-1.9074
2017,9,1,2,2,6.5487
2017,10,1,2,2,0.6427
2017,11,1,2,2,3.8645
2017,12,1,2,2,-1.5093
2018,1,1,2,2,1.5853
2018,2,1,2,2,-4.4001
2018,3,1,2,2,1.3755
2018,4,1,2,2,0.0184
2018,5,1,2,2,5.6687
2018,6,1,2,2,1.6173
2018,7,1,2,2,3.1417
2018,8,1,2,2,2.4187
2018,9,1,2,2,-1.7938
2018,10,1,2,2,-10.3883
2018,11,1,2,2,1.3033
2018,12,1,2,2,-12.4740
2019,1,1,2,2,10.8460
2019,2,1,2,2,4.0959
2019,3,1,2,2,-2.2869
2019,4,1,2,2,5.4238
2019,5,1,2,2,-7.9450
2019,6,1,2,2,8.5573
2019,7,1,2,2,1.8169
2019,8,1,2,2,-4.8324
2019,9,1,2,2,4.8150
2019,10,1,2,2,0.9088
2019,11,1,2,2,3.3588
2019,12,1,2,2,3.2353
1967,1,1,2,3,18.4505
1967,2,1,2,3,4.2484
1967,3,1,2,3,6.0484
1967,4,1,2,3,9.8854
1967,5,1,2,3,-0.0472
1967,6,1,2,3,7.5971
1967,7,1,2,3,8.0182
1967,8,1,2,3,2.3544
1967,9,1,2,3,3.3004
1967,10,1,2,3,0.9484
1967,11,1,2,3,2.0592
1967,12,1,2,3,8.5611
1968,1,1,2,3,-1.5058
1968,2,1,2,3,-3.3238
1968,3,1,2,3,0.1396
1968,4,1,2,3,19.3611
1968,5,1,2,3,12.0096
1968,6,1,2,3,0.5221
1968,7,1,2,3,-3.8724
1968,8,1,2,3,5.1633
1968,9,1,2,3,8.3497
1968,10,1,2,3,1.0584
1968,11,1,2,3,7.7088
1968,12,1,2,3,-1.2836
1969,1,1,2,3,-2.0548
1969,2,1,2,3,-7.4260
1969,3,1,2,3,4.1213
1969,4,1,2,3,1.5298
1969,5,1,2,3,0.0028
1969,6,1,2,3,-9.0117
1969,7,1,2,3,-8.8516
1969,8,1,2,3,5.3984
1969,9,1,2,3,0.6580
1969,10,1,2,3,6.7430
1969,11,1,2,3,-3.6761
1969,12,1,2,3,-1.6528
1970,1,1,2,3,-4.2431
1970,2,1,2,3,1.8138
1970,3,1,2,3,0.7610
1970,4,1,2,3,-12.9306
1970,5,1,2,3,-7.3921
1970,6,1,2,3,-4.4333
1970,7,1,2,3,5.9736
1970,8,1,2,3,3.9520
1970,9,1,2,3,8.2600
1970,10,1,2,3,-3.9678
1970,11,1,2,3,3.3856
1970,12,1,2,3,10.4689
1971,1,1,2,3,8.1730
1971,2,1,2,3,4.8542
1971,3,1,2,3,6.5485
1971,4,1,2,3,4.0505
1971,5,1,2,3,-4.4488
1971,6,1,2,3,2.5940
1971,7,1,2,3,-3.7431
1971,8,1,2,3,3.6905
1971,9,1,2,3,0.2888
1971,10,1,2,3,-3.3886
1971,11,1,2,3,-2.0755
1971,12,1,2,3,10.9055
1972,1,1,2,3,5.6818
1972,2,1,2,3,2.5271
1972,3,1,2,3,-0.8719
1972,4,1,2,3,4.0585
1972,5,1,2,3,-2.0484
1972,6,1,2,3,-2.0922
1972,7,1,2,3,-1.2816
1972,8,1,2,3,1.6827
1972,9,1,2,3,-2.6701
1972,10,1,2,3,0.5594
1972,11,1,2,3,6.4800
1972,12,1,2,3,0.7774
1973,1,1,2,3,-8.8039
1973,2,1,2,3,-7.9187
1973,3,1,2,3,-2.7226
1973,4,1,2,3,-5.1584
1973,5,1,2,3,-5.6781
1973,6,1,2,3,-4.4230
1973,7,1,2,3,15.5932
1973,8,1,2,3,-6.1192
1973,9,1,2,3,10.0002
1973,10,1,2,3,2.7656
1973,11,1,2,3,-18.4317
1973,12,1,2,3,0.8763
