,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.02147305666978705,-0.0008032083016780492,-0.01336174958175977,80,74
2001-02-28,-0.05376815265206216,0.04366979424484495,-0.014958075846426252,79,97
2001-03-31,0.06661096687169689,-0.06830992564236506,-0.022514647569987823,45,123
2001-04-30,0.01526103229548995,-0.030832676345083958,-0.0072010895466550024,61,95
2001-05-31,-0.026020979445754343,0.056742072052248356,0.0018091322340442787,75,60
2001-06-30,0.00653593091773912,0.007090809545857418,0.00671016528024654,100,51
2001-07-31,-0.045290464142852524,0.05101244759504517,-0.0029849491251145947,69,80
2001-08-31,-0.09079345354877567,0.05870458960816203,0.01800414923882941,33,104
2001-09-30,-0.015475653247332317,-0.012102112577934438,-0.012300457368180999,22,141
2001-10-31,0.042812583840056664,-0.08239908056787171,-0.06071506089104052,47,119
2001-11-30,0.028082706195081266,-0.04336488329707733,-0.010747004569140949,91,84
2001-12-31,-0.008430821495587014,0.038774740801507675,0.0018625851074842263,151,29
2002-01-31,0.0060962011743427805,-0.021787607124098628,4.1189948132472465e-05,116,47
2002-02-28,0.028554139902293163,-0.015281890500406702,0.0073459342738685365,72,74
2002-03-31,-0.069131504420201,0.038139138861021556,-0.006533876336685923,79,73
2002-04-30,-0.01155135145960771,0.005990680172621365,-0.0017399257992414597,76,89
2002-05-31,-0.0612123533274633,0.04071819771599976,0.0016241261378528036,71,92
2002-06-30,-0.10602743232673224,0.06381963273921422,0.04367540214124264,27,148
2002-07-31,-0.0019402917574986144,-0.02010497640034794,-0.015340633765209572,34,138
2002-08-31,-0.10046158326416436,0.08977221054120198,0.05249932854938762,43,139
2002-09-30,0.0382405356671541,-0.0730791068583106,-0.045544116891598804,41,134
2002-10-31,0.03850162463306817,-0.03674437083184439,0.0015712535217310916,112,61
2002-11-30,-0.041386288704631145,0.04272389418554347,-0.014776720464056642,121,62
2002-12-31,-0.033350595974192716,0.003322484468020354,-0.01825306708394358,116,63
2003-01-31,-0.013172757922910396,0.029470559231351296,0.00876849620396167,82,82
2003-02-28,0.012698610586107594,-0.023917368743512926,-0.01648169833664356,35,121
2003-03-31,0.10189635182539818,-0.0658898052646457,0.042926786855469905,82,64
2003-04-30,0.061248325537738464,-0.030686196885403826,0.049219464011736665,126,32
2003-05-31,0.017932319234293385,-0.02760169710016102,0.016308931309725577,172,13
2003-06-30,0.01171284367478997,-0.0653480958567564,-0.006307911233246409,177,23
2003-07-31,0.012052597078650291,-0.012661638548145088,0.006949020544121006,131,52
2003-08-31,-0.01869672210514506,0.019059370728894895,0.003568123682334169,98,83
2003-09-30,0.04362005052931534,-0.04490433843147351,-0.002076305212989627,73,85
2003-10-31,0.013620758781444363,-0.009374693155727415,0.0035598964701537158,80,57
2003-11-30,0.04513615466113864,-0.06867793460465996,-0.02683657522059299,50,54
2003-12-31,-0.005611335254548752,-0.017912899180151865,-0.010305454290900361,87,46
2004-01-31,0.054050743177102054,-0.039147906987977044,-0.0032449606175243687,59,66
2004-02-29,-0.021861188824035864,-0.005240493035799012,-0.014732274804330274,68,74
2004-03-31,-0.020613818798321148,0.01176584729756253,0.0025164920960040666,46,104
2004-04-30,0.005764931822162405,-0.00799582829389316,-0.0033632874796727446,45,133
2004-05-31,0.0237049233180629,-0.025108227266861228,-0.001324133572657552,49,129
2004-06-30,-0.03651565204643287,0.019164481233087456,-0.011244819688184865,64,88
2004-07-31,0.021744524394603053,-0.0036103085922084407,0.004624106297114007,48,107
2004-08-31,-0.0024571533574582697,-0.016167536820163475,-0.01224895371042251,42,123
2004-09-30,0.00751627293714094,-0.021835951782020246,-0.009955741464821609,46,113
2004-10-31,0.04340062812605884,-0.05829256862169519,0.011066543163873928,115,67
2004-11-30,0.02945803315175719,-0.04297390908489422,0.01748977031389557,161,45
2004-12-31,-0.017497932166368153,0.011092117970041565,-0.012319084818206146,149,44
2005-01-31,0.018853548750004667,-0.025754543265762896,0.0066196199914815386,104,59
2005-02-28,-0.03220520074535386,0.027738195687590173,-0.008114606086609523,82,71
2005-03-31,-0.03788141669912159,0.02455680903412658,0.0008763241143617824,55,119
2005-04-30,0.02471231874533185,-0.0406041895215066,-0.02299903021661962,55,113
2005-05-31,0.008987554578986898,-0.007882194722900623,-0.0035272030417214453,70,99
2005-06-30,0.03906102875666396,-0.03304619043011145,-0.008639580094341749,76,73
2005-07-31,-0.008993409347143726,0.015173769374608683,-0.004648117712876416,140,33
2005-08-31,0.004701867874946482,-0.030678153261496355,-0.014149510222791883,79,64
2005-09-30,-0.017645911003435086,-0.002464734098477727,-0.011068668830570078,77,69
2005-10-31,0.044271542865276736,-0.045342619390852115,-0.02297191967262211,40,132
2005-11-30,0.0008615993633521194,-0.009242665675660733,-0.004066054805774268,77,76
2005-12-31,-0.003559897917883423,-0.0579630235234529,-0.025552948731794776,84,78
2006-01-31,-0.005743760370326161,-0.009374270290907458,-0.0065004304929450534,140,40
2006-02-28,0.015457714449358706,-0.02527949615710354,-0.0003554428677220032,80,54
2006-03-31,0.016167379475198106,-0.00931657717141037,0.00997865559085325,118,48
2006-04-30,-0.02192063678571716,0.011873912787098914,-0.006177661041260287,86,77
2006-05-31,0.014772315593628536,-0.00440120118052456,0.0015653441054536373,45,130
2006-06-30,0.04347545481155228,-0.0023686001925115633,0.0060351651844322085,38,144
2006-07-31,0.023159087838199765,-0.013902868236461589,-0.007140158467585554,35,147
2006-08-31,0.019533903073118426,-0.019645883479892098,-0.0054999214488197145,74,105
2006-09-30,0.022866940905163544,-0.05003011232443692,-0.010310454579017752,94,79
