,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.20385634952434775,0.023978915770215773,-0.08993871687706599,17,15
2001-02-28,-0.04828000566448177,0.03623424852598828,-0.006022878569246746,14,17
2001-03-31,0.1587795434878542,-0.08960340715760773,0.034588068165123234,15,17
2001-04-30,0.03833505917317717,-0.03472478739549859,0.0018051358888392897,16,21
2001-05-31,-0.029125818771985768,-0.0006850662979756839,-0.014905442534980726,22,16
2001-06-30,0.051577150467803375,0.048856064134210155,0.050216607301006765,24,12
2001-07-31,-0.06722254712661396,0.05657193179589956,-0.005325307665357201,14,19
2001-08-31,-0.07489025148675052,0.06885756332800895,-0.003016344079370785,7,26
2001-09-30,0.053505613219262116,-0.05677762521913403,-0.0016360059999359564,6,34
2001-10-31,0.04927752831800203,-0.10460549608950691,-0.02766398388575244,12,29
2001-11-30,0.055829658969003874,-0.061759971197763476,-0.002965156114379801,22,18
2001-12-31,-0.01471348046718905,0.062148441438028314,0.02371748048541963,38,5
2002-01-31,-0.026452708187796457,0.027147267463398395,0.000347279637800969,27,10
2002-02-28,0.11067810846060007,-0.03306059816034808,0.038808755150125995,19,19
2002-03-31,-0.022057460509678408,-0.02200379286002506,-0.022030626684851735,18,15
2002-04-30,-0.017017572303157036,0.02894225795285778,0.005962342824850373,16,19
2002-05-31,-0.06666494178001797,0.058783332293649855,-0.003940804743184059,17,21
2002-06-30,-0.08189646675028123,0.0867031994136512,0.002403366331684989,7,32
2002-07-31,0.005540262132046864,-0.039266502343824235,-0.016863120105888686,8,31
2002-08-31,-0.08844664193664992,0.11115744625875999,0.011355402161055038,10,31
2002-09-30,0.13209736401044864,-0.0701533812371726,0.030971991386638018,9,31
2002-10-31,0.19683819727006965,-0.04976583093459995,0.07353618316773486,24,15
2002-11-30,-0.06532972499821428,0.08090344163725534,0.007786858319520529,27,16
2002-12-31,-0.01918868176628381,0.013501612102220442,-0.002843534832031684,25,14
2003-01-31,0.0005955764519112991,0.01666746375493783,0.008631520103424566,19,22
2003-02-28,0.04025594009216046,-0.04641940513150934,-0.0030817325196744426,10,27
2003-03-31,0.09856112784243098,-0.06995241100635395,0.014304358418038517,18,15
2003-04-30,0.12541010219260976,-0.38012794673163325,-0.12735892226951173,30,6
2003-05-31,0.008063657874460738,-0.021527515996800473,-0.006731929061169867,39,2
2003-06-30,0.05828769810513366,0.05295895438503384,0.055623326245083746,38,4
2003-07-31,0.047931780692503326,-0.009702471662676087,0.01911465451491362,29,11
2003-08-31,-0.013954464014437304,0.031447223005816205,0.00874637949568945,18,17
2003-09-30,0.08370033885006703,-0.12728188622390216,-0.021790773686917564,17,19
2003-10-31,0.07708891016368906,-0.01661454871363527,0.030237180725026895,21,14
2003-11-30,0.04036988115073287,-0.01648104290501759,0.011944419122857639,16,19
2003-12-31,0.014970165497351364,-0.03326100833818058,-0.00914542142041461,23,14
2004-01-31,0.020126312007142225,-0.005139494509442654,0.007493408748849785,18,17
2004-02-29,0.003466949119900908,0.010185021853841191,0.00682598548687105,15,20
2004-03-31,-0.030899155304106623,-0.0033217979357442833,-0.017110476619925454,12,27
2004-04-30,0.05732773735544883,-0.04893346038282792,0.004197138486310453,9,32
2004-05-31,0.028306811932436796,-0.03809103416798914,-0.004892111117776172,8,31
2004-06-30,-0.05542520394370443,0.051141999560310174,-0.00214160219169713,14,23
2004-07-31,-0.007927641555648806,-0.016669900378398952,-0.012298770967023878,11,24
2004-08-31,0.012894512648507439,-0.0526953554662085,-0.01990042140885053,8,27
2004-09-30,0.014852744317492643,-0.03395543983115898,-0.009551347756833167,13,26
2004-10-31,0.044116407639904834,-0.05805488630537939,-0.006969239332737277,25,18
2004-11-30,0.0395333388108016,-0.0616619004641174,-0.011064280826657901,37,10
2004-12-31,-0.03345491472892538,0.0016110896720355544,-0.015921912528444913,35,9
2005-01-31,0.03860832769296654,0.023397137330886244,0.031002732511926395,26,13
2005-02-28,-0.03897358945488158,0.010140335591413174,-0.014416626931734202,20,20
2005-03-31,0.006078221672294925,0.0163166538063567,0.011197437739325813,10,27
2005-04-30,-0.0012105928655547216,-0.05668353631656901,-0.028947064591061864,10,27
2005-05-31,0.01831978780277219,-0.021585211071578795,-0.0016327116344033027,17,23
2005-06-30,0.05498861986652213,-0.05968982457314772,-0.002350602353312796,19,17
2005-07-31,0.008247214997049432,-0.021045196052351806,-0.006398990527651187,35,8
2005-08-31,0.0037535991913334337,-0.03609867282147629,-0.016172536815071428,18,16
2005-09-30,-0.008725711468561097,-0.00991214469597284,-0.009318928082266968,18,16
2005-10-31,0.07281367802256512,-0.06374578784085097,0.004533945090857076,11,29
2005-11-30,0.011575206709335165,-0.005065205028329338,0.0032550008405029134,19,15
2005-12-31,0.02157313327047643,-0.03281683953582268,-0.005621853132673124,20,16
2006-01-31,0.0015494397182495324,-0.038334894092688844,-0.018392727187219654,32,11
2006-02-28,0.02552377734756925,-0.06250311801605707,-0.01848967033424391,25,13
2006-03-31,-0.0021298753565662837,0.05824570291495635,0.02805791377919503,27,13
2006-04-30,-0.044607226106169476,0.03147643021607585,-0.006565397945046812,20,21
2006-05-31,-0.005152809936930662,0.002131480711933444,-0.001510664612498609,12,27
2006-06-30,0.0015755098473642427,0.014750035954962193,0.008162772901163217,9,32
2006-07-31,0.00391264265495233,-0.04097735105897831,-0.01853235420201299,9,39
2006-08-31,0.03295438554416021,-0.02055615749390748,0.006199114025126367,19,21
2006-09-30,0.07846718869886804,-0.025974717106055884,0.02624623579640608,22,19
