,0,1
2001-01-31,0.2222222222222222,0.3380281690140845
2001-02-28,0.3380281690140845,0.4
2001-03-31,0.28169014084507044,0.2676056338028169
2001-04-30,0.7916666666666666,0.7887323943661971
2001-05-31,0.6338028169014085,0.8194444444444444
2001-06-30,0.6388888888888888,0.8611111111111112
2001-07-31,0.8309859154929577,0.75
2001-08-31,0.9027777777777778,0.5205479452054794
2001-09-30,1.0,0.5428571428571428
2001-10-31,0.9154929577464789,0.6901408450704225
2001-11-30,0.7428571428571429,0.8356164383561644
2001-12-31,0.3888888888888889,0.9444444444444444
2002-01-31,0.5945945945945946,0.875
2002-02-28,0.9041095890410958,0.8108108108108109
2002-03-31,0.6438356164383562,0.8356164383561644
2002-04-30,0.8513513513513513,0.863013698630137
2002-05-31,0.821917808219178,0.726027397260274
2002-06-30,0.9726027397260274,0.43243243243243246
2002-07-31,1.0,0.30985915492957744
2002-08-31,0.918918918918919,0.5416666666666666
2002-09-30,0.875,0.4657534246575342
2002-10-31,0.9054054054054054,0.8194444444444444
2002-11-30,0.8082191780821918,0.8783783783783784
2002-12-31,0.6666666666666666,0.7916666666666666
2003-01-31,0.6805555555555556,0.7162162162162162
2003-02-28,0.8904109589041096,0.6486486486486487
2003-03-31,0.7808219178082192,0.8243243243243243
2003-04-30,0.4444444444444444,0.8783783783783784
2003-05-31,0.0821917808219178,0.9864864864864865
2003-06-30,0.0958904109589041,0.7945205479452054
2003-07-31,0.1891891891891892,0.9863013698630136
2003-08-31,0.5205479452054794,0.9452054794520548
2003-09-30,0.5540540540540541,0.8356164383561644
2003-10-31,0.5138888888888888,0.8513513513513513
2003-11-30,0.5555555555555556,0.7638888888888888
2003-12-31,0.6756756756756757,0.8513513513513513
2004-01-31,0.44,0.8356164383561644
2004-02-29,0.6266666666666667,0.7397260273972602
2004-03-31,0.881578947368421,0.5753424657534246
2004-04-30,0.9605263157894737,0.4605263157894737
2004-05-31,0.9466666666666667,0.4473684210526316
2004-06-30,0.8666666666666667,0.6266666666666667
2004-07-31,1.0,0.4027777777777778
2004-08-31,0.92,0.3698630136986301
2004-09-30,0.9054054054054054,0.6842105263157895
2004-10-31,0.8783783783783784,0.821917808219178
2004-11-30,0.5342465753424658,0.9594594594594594
2004-12-31,0.30666666666666664,0.8493150684931506
2005-01-31,0.7333333333333333,0.8133333333333334
2005-02-28,0.8051948051948052,0.6756756756756757
2005-03-31,0.8026315789473685,0.618421052631579
2005-04-30,0.8933333333333333,0.7662337662337663
2005-05-31,0.8421052631578947,0.8289473684210527
2005-06-30,0.64,0.7631578947368421
2005-07-31,0.3684210526315789,0.9866666666666667
2005-08-31,0.6052631578947368,0.8571428571428571
2005-09-30,0.8289473684210527,0.7894736842105263
2005-10-31,0.8333333333333334,0.6883116883116883
2005-11-30,0.6753246753246753,0.6666666666666666
2005-12-31,0.7272727272727273,0.7402597402597403
2006-01-31,0.6842105263157895,0.9743589743589743
2006-02-28,0.8227848101265823,0.7792207792207793
2006-03-31,0.6493506493506493,0.8831168831168831
2006-04-30,0.8354430379746836,0.7532467532467533
2006-05-31,0.7948717948717948,0.5714285714285714
2006-06-30,0.975,0.47435897435897434
2006-07-31,1.0,0.42857142857142855
2006-08-31,0.8311688311688312,0.6666666666666666
2006-09-30,0.717948717948718,0.7848101265822784
2006-10-31,0.675,0.8625
2006-11-30,0.7564102564102564,0.9620253164556962
2006-12-31,0.7662337662337663,0.810126582278481
2007-01-31,0.875,0.9102564102564102
2007-02-28,0.9113924050632911,0.7
2007-03-31,0.8311688311688312,0.6625
2007-04-30,0.7721518987341772,0.7435897435897436
2007-05-31,0.5641025641025641,0.9230769230769231
2007-06-30,0.759493670886076,0.725
2007-07-31,0.85,0.5316455696202531
2007-08-31,0.6875,0.45569620253164556
2007-09-30,0.9,0.7530864197530864
2007-10-31,0.7283950617283951,0.9
2007-11-30,0.7974683544303798,0.6329113924050633
2007-12-31,0.8625,0.6049382716049383
2008-01-31,0.9629629629629629,0.5
2008-02-29,0.9367088607594937,0.5
2008-03-31,0.9358974358974359,0.4024390243902439
2008-04-30,0.8048780487804879,0.8589743589743589
2008-05-31,0.654320987654321,0.926829268292683
2008-06-30,0.8292682926829268,0.6875
2008-07-31,0.95,0.7654320987654321
2008-08-31,0.8048780487804879,0.7195121951219512
2008-09-30,0.8518518518518519,0.8625
2008-10-31,0.9746835443037974,0.23170731707317074
2008-11-30,0.9878048780487805,0.14814814814814814
2008-12-31,0.9012345679012346,0.3333333333333333
2009-01-31,0.8780487804878049,0.5555555555555556
2009-02-28,0.9506172839506173,0.5121951219512195
2009-03-31,0.7804878048780488,0.6666666666666666
2009-04-30,0.5853658536585366,0.8641975308641975
2009-05-31,0.32926829268292684,0.9878048780487805
2009-06-30,0.35802469135802467,0.9390243902439024
2009-07-31,0.2222222222222222,1.0
2009-08-31,0.23170731707317074,0.9634146341463414
2009-09-30,0.3170731707317073,0.9146341463414634
2009-10-31,0.18518518518518517,0.6341463414634146
2009-11-30,0.7108433734939759,0.65
2009-12-31,0.7682926829268293,0.5853658536585366
2010-01-31,0.8536585365853658,0.6666666666666666
2010-02-28,0.9146341463414634,0.5365853658536586
2010-03-31,0.8536585365853658,0.6375
2010-04-30,0.8048780487804879,0.9135802469135802
2010-05-31,0.8795180722891566,0.35365853658536583
