,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001-01-31,0.04559360927493376,0.022320137050664445,0.027091488020469057,0.034161151527257426,0.02206678664038108,0.012417597966668248,0.03971666276820625,0.012499165940575272,0.01020717401178258,0.06188159657954742,0.012937660113616287,0.039327286189783164,0.024671175742688255,0.021236486810516188,0.0490061374730289,0.056837104583712786,0.01809760234336642,0.06526437423760385,0.021233190175185004,0.03427928317338698,0.022639312537837176,0.02000190840726195,0.0184360070302113,0.06782011051369499,0.024675126162599665,0.0,0.05611500433819997,0.05255534375401205,0.05120635990979535,0.0557051567230141
2001-02-28,0.03253450825948851,0.0325867446505728,0.021846311805662207,0.03348951996615368,0.015779225796059896,0.007320590468936163,0.043184717100863905,0.008273913013314878,0.003337931855780026,0.07590883980067983,0.010699228343941377,0.054171817278948514,0.027818254364941945,0.029231693848611424,0.059756765049503384,0.053755076384638514,0.023867723336589732,0.05844994213594415,0.025317552287192128,0.039453788354187336,0.021264528399794317,0.015264103631365628,0.023721763301420704,0.0604933991703394,0.019897636489234257,0.00702325372117566,0.04752145387311856,0.045724950402605685,0.04573869880114918,0.0565660681077863
2001-03-31,0.03438821334657369,0.027823996218848936,0.020639809610959983,0.024624992445206093,0.015692707030746746,0.016243358397436587,0.04690637595558331,0.008689769004626298,0.009230521494512922,0.07171461288489311,0.008682975029011327,0.0493288563668974,0.035728689079014636,0.02908567327767427,0.06639453752053599,0.067321559741648,0.027441323081980846,0.04958707784873379,0.006488978238043759,0.03565654582295386,0.012343299903907354,0.014532476605695755,0.025890719205087658,0.052916109267222164,0.04400766133385211,0.0,0.060585717172587567,0.04174922615132929,0.04049721381425469,0.05580700415018192
2001-04-30,0.00503988511316856,0.006479363296095046,0.006885947649776702,0.0159055557823841,0.0011605284509656683,0.0027145046303276537,0.011641706742843823,0.005338317549269372,0.004140755350098518,0.02068389246849537,0.0007374987978255768,0.010337365172059803,0.007675027636266465,0.008871977546885167,0.015166826241089297,0.012289368954543951,0.004819366716028316,0.008974856110578164,0.004412045760234551,0.011166353902981287,0.004862074125780005,0.005056001210719836,0.01022774477365898,0.014050931788126778,0.7591830704796567,0.001328950639855092,0.014615353097951141,0.0076521928450716484,0.006118590022253441,0.012463947145009221
2001-05-31,0.008956226257906414,0.005589279336927284,0.008799019595653195,0.01270175970523247,0.002166978805320818,0.0036602821822751498,0.015493603715607589,0.009636278947579603,0.004163382338103576,0.020895949458507312,0.001378563872525244,0.008242019379919453,0.0050527859072735095,0.005354988789455429,0.011629335027705898,0.011207929801249319,0.008869819597383592,0.005624674752406787,0.0028026658665553025,0.006220154676969004,0.00424622056689914,0.007716690023843949,0.01129110230049044,0.013567659097853613,0.7654979201459033,0.0011637115665638841,0.011201668734516628,0.004837443079481976,0.004411671048082238,0.017620215421807802
2001-06-30,0.010033533303446958,0.003667175815903213,0.011285561579101853,0.015060205077153712,0.004016514283006784,0.0037096796338305367,0.01463185995389318,0.005777284262675471,0.0028574620785903142,0.01999959012836566,0.000522715452038422,0.012179114855370314,0.006575609099685572,0.008161246657875692,0.01240897296455889,0.012275191881980617,0.004183887536563344,0.011248978277058582,0.0027837154087736477,0.007012016383291364,0.0014032431963983318,0.008032567172706851,0.012823956651340224,0.006306565488079203,0.7594645818190913,0.00015614291055509948,0.01228297492965589,0.004896489104898838,0.007166913852051206,0.019076250242058983
2001-07-31,0.00783592742941038,0.011082300368278505,0.011199702078645395,0.009176535324102703,0.0042151468844754065,0.005606061315194907,0.015649964005002605,0.0068058135005614594,0.004677644013346916,0.015873714982844733,0.0,0.00939772491459018,0.004803058297143824,0.00782968223109413,0.01626077858699916,0.011130217616911317,0.007509476056125994,0.011001661294521028,0.00234641377272776,0.008798362559724698,0.002917282250506227,0.012471139543454577,0.017884388622540486,0.010967562101651738,0.7441808824886277,0.0,0.011944946913207667,0.0034619070168529246,0.0060464574409128165,0.01892524839054481
2001-08-31,0.007861691451099655,0.01355201529736091,0.008515839982557631,0.007564805445417507,0.002601719212589011,0.0037624315873813785,0.014792955715129247,0.008937452332094007,0.0036055231346611904,0.017140676021312678,0.001757093743532763,0.007123495589481993,0.004160880837261844,0.00744190221985071,0.01392696560497259,0.010298247943946754,0.009434057630099312,0.016017300268382887,0.003370701168551212,0.006972135202510638,0.0040213383969216225,0.005872966199899314,0.022677247348416432,0.011961726501280016,0.7456025037323178,0.0,0.00668540244860843,0.0030433877347016817,0.009451615510195709,0.02184592173946505
2001-09-30,0.009269392495620631,0.012844290221539158,0.009621666902834254,0.011598336546583756,0.00653175584366683,0.00608522559990541,0.022741037473395294,0.007213518427491344,0.0025691055574778446,0.015923094527663186,0.0,0.008919582716905182,0.0051433089505495185,0.005084589732178642,0.011565438590313046,0.011186742119596261,0.009711728121777577,0.017349029212647492,0.004282454857875459,0.005908386320465061,0.003506171775589756,0.007729258953884317,0.022597444884405824,0.01528883800269269,0.729428307050839,0.0,0.006338594246006364,0.0015370066248729269,0.014965711922985018,0.01505998232023815
2001-10-31,0.006441671442763573,0.01691563177886382,0.011054059581407602,0.010673760128953571,0.005793555321310664,0.007847375942539054,0.017057902988101815,0.008887728960595883,0.003248117583664112,0.01406960392229157,0.0006946061093458968,0.006987121204967132,0.006651394340159713,0.005903931977143255,0.011230490153314284,0.007978360251673118,0.00931050667378436,0.011131020824959406,0.008815880553048052,0.007773395526942767,0.0025778909718943816,0.007217626222193062,0.026552651856813304,0.021709863389442818,0.7286931078048304,0.0,0.007349995454169523,0.0033569498365067403,0.009097166512001053,0.014978632686319082
