,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.07068813969676452,0.00013088557163184631,-0.035278627062566334,85,73
2001-02-28,-0.04991827083644968,0.05095040275391856,0.0005160659587344386,69,85
2001-03-31,0.09315382836679359,-0.08815072463207949,0.002501551867357052,72,82
2001-04-30,0.03145777348490247,-0.039857789208864715,-0.004200007861981124,81,106
2001-05-31,-0.014634765453718954,-0.0076208401904788075,-0.011127802822098881,110,79
2001-06-30,0.012888595083842441,-0.0010745342772749112,0.005907030403283765,119,60
2001-07-31,-0.013290736900136135,0.037871862556014387,0.012290562827939125,69,92
2001-08-31,-0.12887546367502,0.10657165762751768,-0.011151903023751165,33,129
2001-09-30,0.06295942160953381,-0.06932724473610653,-0.0031839115632863596,30,171
2001-10-31,0.05564188170199912,-0.09345442861544319,-0.018906273456722033,61,142
2001-11-30,0.03428042559213439,-0.04419237266326834,-0.004955973535566972,111,91
2001-12-31,0.014500850013950097,0.02238425445181062,0.01844255223288036,187,25
2002-01-31,0.0028324036583641725,-0.007324331076488962,-0.002245963709062395,132,48
2002-02-28,0.07109995309761145,-0.049037676060765145,0.011031138518423154,92,92
2002-03-31,-0.01742925836275761,0.02611570220357523,0.0043432219204088095,88,74
2002-04-30,-0.008286903596541223,0.011560883764671034,0.0016369900840649057,81,92
2002-05-31,-0.06291964137190606,0.05284405541076846,-0.005037792980568799,84,106
2002-06-30,-0.13402390733058067,0.0918285197987632,-0.021097693765908733,34,160
2002-07-31,-0.010437511884914197,-0.030362715039807305,-0.02040011346236075,37,156
2002-08-31,-0.09034124997380279,0.07854622168962547,-0.00589751414208866,49,154
2002-09-30,0.0663146078121645,-0.06769595423001872,-0.0006906732089271075,42,153
2002-10-31,0.11912113383089505,-0.07280334484112591,0.02315889449488457,121,73
2002-11-30,-0.04321010171430533,0.03899923405731484,-0.002105433828495245,132,78
2002-12-31,-0.03252817795669591,0.032053423514545834,-0.00023737722107503717,126,70
2003-01-31,-0.007442218038897729,0.014430154562697532,0.003493968261899901,94,110
2003-02-28,0.011166018936924099,-0.02646809364009765,-0.007651037351586776,47,136
2003-03-31,0.07642851903741488,-0.0840621034892631,-0.003816792225924112,90,75
2003-04-30,0.097820130942182,-0.1810812308838707,-0.04163054997084435,149,31
2003-05-31,0.013592229057714436,0.004059647965741915,0.008825938511728176,194,7
2003-06-30,0.04078046653433529,-0.007907526747038637,0.016436469893648328,191,20
2003-07-31,0.041036416587461946,-0.030422891937584965,0.005306762324938491,144,55
2003-08-31,-0.020112366080761255,0.013138461452313718,-0.0034869523142237683,90,85
2003-09-30,0.06958703982331259,-0.08113879691872111,-0.005775878547704262,83,93
2003-10-31,0.030293109577403138,-0.007614682409946283,0.011339213583728427,106,69
2003-11-30,0.03202544430907462,-0.046263594797301154,-0.007119075244113267,80,92
2003-12-31,0.019413829465770145,-0.036716490682883504,-0.00865133060855668,115,70
2004-01-31,0.02700116049384448,-0.026216514398596652,0.00039232304762391347,88,85
2004-02-29,0.0009934343090964649,-0.009001863659640447,-0.004004214675271991,76,101
2004-03-31,-0.034997477292503285,-0.0018966577639443266,-0.018447067528223806,57,133
2004-04-30,0.021649788832245862,-0.024257752183616248,-0.0013039816756851928,46,160
2004-05-31,0.034858068715055854,-0.03077218398620355,0.0020429423644261514,40,154
2004-06-30,-0.03684326410735194,0.03744889871141951,0.00030281730203378376,68,114
2004-07-31,0.0025965525770120217,-0.004085449847170508,-0.0007444486350792431,53,121
2004-08-31,0.014340186864806027,-0.04048790699365644,-0.013073860064425206,39,136
2004-09-30,0.017444325419826844,-0.02281971814436106,-0.0026876963622671085,62,128
2004-10-31,0.05682410198965387,-0.06171442697974928,-0.002445162495047705,123,90
2004-11-30,0.03769787885473313,-0.054230624057400464,-0.008266372601333668,186,49
2004-12-31,-0.02468043518107333,0.011661795322658722,-0.006509319929207304,172,46
2005-01-31,0.0308890996370274,-0.03492667851215025,-0.0020187894375614246,127,62
2005-02-28,-0.02112081051823257,0.006828370213003716,-0.007146220152614428,97,100
2005-03-31,-0.018316308154464264,0.024402058689324026,0.0030428752674298808,47,136
2005-04-30,0.025268663436263192,-0.0603475789531397,-0.01753945775843825,48,134
2005-05-31,0.018810864842968504,-0.028093958821984878,-0.004641546989508187,86,114
2005-06-30,0.054563402740789156,-0.06269859455660247,-0.004067595907906656,95,84
2005-07-31,-0.0051135858812594425,-0.0016736573845840467,-0.003393621632921745,175,37
2005-08-31,0.014680637260467215,-0.020231546781742805,-0.002775454760637795,91,78
2005-09-30,-0.007976414126689282,0.0008537229533414261,-0.003561345586673928,88,77
2005-10-31,0.044034505277267474,-0.06033696565059042,-0.008151230186661473,52,142
2005-11-30,0.003821088539586716,-0.00645658074411814,-0.0013177461022657122,92,75
2005-12-31,0.04828568961399769,-0.04929608335620799,-0.0005051968711051492,99,80
2006-01-31,0.006148582346244304,-0.030565580382933725,-0.01220849901834471,158,52
2006-02-28,0.028453350520948998,-0.03096717425049531,-0.0012569118647731553,122,65
2006-03-31,0.00978317417193096,-0.002864229032803132,0.0034594725695639137,135,62
2006-04-30,-0.025816562462480375,0.03865870054973696,0.006421069043628293,99,103
2006-05-31,-1.846943805305836e-05,-0.008559693780924103,-0.004289081609488581,61,136
2006-06-30,-0.0026855288001051665,0.018826839394778822,0.008070655297336828,46,159
2006-07-31,0.025529360754617834,-0.0288756988059682,-0.0016731690256751829,44,194
2006-08-31,0.019553396092122227,-0.034957369972660766,-0.00770198694026927,94,105
