,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.04234536358379605,0.10827602503322166,0.005114694086140195,82,88
2001-02-28,-0.06339153018028815,0.05764230020507712,-0.04265632996789695,89,78
2001-03-31,0.0924157328430519,-0.0881760264952303,0.04387330548511421,88,87
2001-04-30,-0.015730031736668808,-0.015265786950822174,-0.015537427632499254,63,88
2001-05-31,-0.03297555797905965,0.011646830933520716,-0.013467469386343973,88,61
2001-06-30,0.00353771695369079,0.01453991067978758,0.006254085669702339,115,44
2001-07-31,-0.043434337546004204,0.07856911774165738,0.03340132940005264,54,93
2001-08-31,-0.050829586855157816,0.0813960726323918,0.06458325596704716,30,135
2001-09-30,0.011026817270709819,-0.060594657431301296,-0.058177955924132226,19,209
2001-10-31,0.019927415852730154,-0.08098781860718496,-0.06200912564103055,40,150
2001-11-30,0.012121614103966451,-0.01908693594286612,-0.006865378721038124,107,90
2001-12-31,0.0002845553464681592,0.03289507651473582,0.005075551189661208,187,21
2002-01-31,-0.016390137908083868,-0.004868545725313563,-0.014566255676951146,154,31
2002-02-28,0.03620538543180733,-0.011579662613834477,0.01770957464890126,97,80
2002-03-31,-0.07344931916081401,0.0357290978636128,-0.02504151282135928,117,80
2002-04-30,-0.010912675152359613,0.005108170759572353,-0.0013726762135521525,96,96
2002-05-31,-0.06335634878883395,0.047566615114657915,0.01862270276636669,85,115
2002-06-30,-0.08630200880005513,0.057541656066181356,0.04430232444958466,31,195
2002-07-31,0.023664071414776135,-0.012645610696606777,-0.009297271616549599,23,211
2002-08-31,-0.09309334480557405,0.09259688291061993,0.06936857149381069,39,156
2002-09-30,0.10013447747306495,-0.08111234754191102,-0.06641517546135671,28,167
2002-10-31,0.06261522340674398,-0.05115275432306621,-0.006272892939911908,97,73
2002-11-30,-0.06369820795936341,0.060495509185276235,-0.006332980046208687,131,72
2002-12-31,-0.02372635960293596,0.006136843861068799,-0.011439082193763061,134,75
2003-01-31,-0.010442681265997466,0.008898611829624115,0.00035884108459634104,96,100
2003-02-28,-0.0030893432097870883,-0.014280429271767509,-0.01271409442441793,42,137
2003-03-31,0.10683239422687538,-0.07959710301645599,0.026206590782371236,79,74
2003-04-30,0.0611170500499589,-0.05785805298762381,0.053366902441616404,170,24
2003-05-31,0.023118291181895866,0.011686145889243134,0.023056165605767846,255,6
2003-06-30,0.02338924964054063,-0.021160863299985108,0.02216182417351595,252,10
2003-07-31,0.012976778173515332,0.009448753028036225,0.012522451385906536,203,23
2003-08-31,-0.008837286768660472,-0.016325401201363263,-0.011531653297270503,105,55
2003-09-30,0.025799970072573765,-0.06706753859107585,-0.008611217523905168,86,72
2003-10-31,0.004448486264223716,-0.0031634716623816853,0.0018752464627413783,116,52
2003-11-30,0.05132017928826136,-0.053863470714715346,-0.0030893104282921258,88,78
2003-12-31,0.023048042053474885,-0.009162918340110857,0.014307934948174075,141,45
2004-01-31,0.017138107081183046,-0.027337348693722844,-0.007367806017352586,84,89
2004-02-29,-0.016318516738398032,-0.005248710771059712,-0.010823876426146498,84,112
2004-03-31,-0.02038396667378065,0.012006088225873113,0.0011785164753820951,57,160
2004-04-30,0.025290566946205684,-0.015777210643199348,-0.004358662836221881,39,188
2004-05-31,0.022692720080123657,-0.031187618840657037,-0.013927185376833105,40,167
2004-06-30,-0.03556485520653148,0.03269590683552401,0.002555536394145234,70,122
2004-07-31,0.027431117839207566,-0.008048245829407972,-0.0007090135782977104,46,145
2004-08-31,-0.036310766537784436,-0.016418308014919083,-0.021141974679077326,32,147
2004-09-30,0.015997788609852192,-0.016028867487874406,-0.0075729458844443496,48,140
2004-10-31,0.033326996920584114,-0.032935819995142356,0.013803257198306308,141,82
2004-11-30,0.02897670504432852,-0.019869941196968458,0.018734021233530258,207,41
2004-12-31,-0.025950606587249868,0.006711451250020895,-0.019782718552697975,176,36
2005-01-31,0.02287089278473332,-0.008825407433203467,0.013940084726858478,124,55
2005-02-28,-0.03592611941158143,0.02730939238865829,-0.007324839314702031,82,93
2005-03-31,-0.006092511922539831,0.013907753848877625,0.007686413295080571,43,151
2005-04-30,0.034674553698492004,-0.036520656490477824,-0.01647870619323356,51,147
2005-05-31,-0.010564039753034545,-0.0032634348699116314,-0.006070563697022279,77,106
2005-06-30,0.042517973940973806,-0.03385244461224787,-0.004590406980411869,95,90
2005-07-31,-0.006074648899995451,-0.0007924373609045348,-0.00532195610672009,180,26
2005-08-31,0.0029737167600899397,-0.03666745343733384,-0.009614894404550229,97,57
2005-09-30,0.007631257560982881,0.006073845243136323,0.006883569390040854,81,82
2005-10-31,0.04892832385375659,-0.04535283963678766,-0.019481561244487727,37,175
2005-11-30,-0.006460149987388951,-0.009066235108302921,-0.007564649667956599,79,84
2005-12-31,-0.0058732784039294324,-0.03430387307635975,-0.018462508111640002,80,91
2006-01-31,0.0017859609542273881,-0.007899568983041757,-0.0002117508620061907,174,48
2006-02-28,0.01903533602024786,-0.019388052040664204,0.005290307221006566,110,67
2006-03-31,0.005680180234305997,-0.03898926826151001,-0.008400863383409648,138,58
2006-04-30,-0.04033226635387733,0.030525965208807713,-0.005312561889959206,93,94
2006-05-31,0.0016681522109754528,-0.002167039910742727,-0.0011542631725796478,55,163
2006-06-30,0.040271461193386274,0.012825491350214116,0.01886415941575205,37,173
2006-07-31,0.023316587708395734,-0.03188131918362358,-0.022245468404355644,46,210
2006-08-31,0.019931651201308492,-0.018027263038195056,-0.0034047861738603874,86,121
2006-09-30,0.03161648125363728,-0.029602528470564934,0.008018448845520073,133,87
