,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001-01-31,0.03,0.0,0.015,0.045,0.02,0.02,0.01,0.005,0.015,0.05,0.005,0.005,0.03,0.07,0.06,0.045,0.08,0.025,0.005,0.05,0.0,0.015,0.01,0.045,0.125,0.145,0.005,0.015,0.04,0.015
2001-02-28,0.005,0.015,0.01,0.045,0.01,0.015,0.015,0.0,0.01,0.05,0.0,0.035,0.01,0.035,0.09,0.05,0.035,0.02,0.03,0.07,0.02,0.01,0.01,0.03,0.21,0.13,0.01,0.015,0.01,0.005
2001-03-31,0.025,0.005,0.0,0.06,0.005,0.04,0.035,0.02,0.01,0.085,0.005,0.025,0.01,0.04,0.07,0.04,0.03,0.01,0.015,0.075,0.01,0.005,0.015,0.03,0.13,0.125,0.025,0.005,0.02,0.03
2001-04-30,0.015,0.005,0.015,0.04,0.02,0.035,0.03,0.0,0.025,0.085,0.005,0.015,0.01,0.04,0.035,0.07,0.03,0.02,0.01,0.075,0.015,0.01,0.02,0.015,0.2,0.1,0.01,0.03,0.01,0.01
2001-05-31,0.004999999999999999,0.014999999999999996,0.029999999999999992,0.034999999999999996,0.009999999999999998,0.029999999999999992,0.04499999999999999,0.009999999999999998,0.009999999999999998,0.06999999999999999,0.0,0.014999999999999996,0.024999999999999994,0.024999999999999994,0.04999999999999999,0.039999999999999994,0.029999999999999992,0.009999999999999998,0.04499999999999999,0.024999999999999994,0.014999999999999996,0.019999999999999997,0.009999999999999998,0.04999999999999999,0.16499999999999998,0.14999999999999997,0.019999999999999997,0.014999999999999996,0.004999999999999999,0.024999999999999994
2001-06-30,0.005,0.02,0.015,0.045,0.02,0.045,0.045,0.0,0.005,0.055,0.0,0.03,0.04,0.03,0.05,0.095,0.035,0.005,0.0,0.02,0.015,0.03,0.02,0.01,0.15,0.145,0.01,0.025,0.005,0.03
2001-07-31,0.01,0.025,0.015,0.035,0.025,0.02,0.01,0.015,0.015,0.03,0.0,0.015,0.025,0.015,0.06,0.08,0.02,0.035,0.005,0.025,0.045,0.01,0.03,0.01,0.195,0.155,0.02,0.005,0.01,0.04
2001-08-31,0.015,0.03,0.005,0.04,0.03,0.02,0.03,0.015,0.005,0.035,0.005,0.03,0.015,0.005,0.065,0.11,0.07,0.01,0.02,0.01,0.015,0.02,0.005,0.01,0.19,0.135,0.0,0.02,0.01,0.03
2001-09-30,0.01,0.05,0.02,0.025,0.04,0.02,0.04,0.0,0.0,0.035,0.0,0.015,0.015,0.01,0.06,0.04,0.045,0.03,0.02,0.015,0.035,0.025,0.025,0.025,0.17,0.13,0.03,0.02,0.035,0.015
2001-10-31,0.014999999999999996,0.039999999999999994,0.029999999999999992,0.009999999999999998,0.019999999999999997,0.014999999999999996,0.024999999999999994,0.024999999999999994,0.009999999999999998,0.039999999999999994,0.0,0.009999999999999998,0.034999999999999996,0.014999999999999996,0.039999999999999994,0.014999999999999996,0.04999999999999999,0.04499999999999999,0.009999999999999998,0.034999999999999996,0.014999999999999996,0.024999999999999994,0.034999999999999996,0.014999999999999996,0.13999999999999999,0.17499999999999996,0.029999999999999992,0.034999999999999996,0.019999999999999997,0.024999999999999994
2001-11-30,0.025,0.045,0.025,0.02,0.04,0.01,0.025,0.02,0.005,0.045,0.005,0.005,0.05,0.03,0.035,0.025,0.05,0.02,0.045,0.02,0.03,0.005,0.03,0.01,0.16,0.145,0.02,0.01,0.02,0.025
2001-12-31,0.015,0.015,0.015,0.01,0.03,0.015,0.005,0.015,0.01,0.03,0.005,0.01,0.055,0.025,0.04,0.01,0.055,0.02,0.025,0.025,0.03,0.05,0.065,0.015,0.175,0.165,0.015,0.015,0.015,0.025
2002-01-31,0.03,0.05,0.02,0.0,0.02,0.015,0.015,0.035,0.015,0.025,0.0,0.01,0.055,0.01,0.025,0.02,0.03,0.025,0.035,0.065,0.035,0.015,0.025,0.01,0.14,0.175,0.03,0.015,0.03,0.025
2002-02-28,0.025,0.05,0.04,0.03,0.02,0.015,0.01,0.045,0.025,0.02,0.0,0.005,0.04,0.01,0.02,0.01,0.035,0.01,0.04,0.045,0.07,0.05,0.025,0.005,0.125,0.135,0.05,0.01,0.015,0.02
2002-03-31,0.03,0.045,0.025,0.025,0.025,0.045,0.035,0.025,0.035,0.01,0.0,0.0,0.045,0.025,0.045,0.02,0.05,0.06,0.015,0.02,0.02,0.035,0.02,0.025,0.14,0.11,0.02,0.015,0.03,0.005
2002-04-30,0.02,0.045,0.025,0.03,0.025,0.025,0.02,0.005,0.005,0.02,0.0,0.01,0.03,0.01,0.07,0.015,0.015,0.06,0.02,0.02,0.015,0.02,0.04,0.03,0.165,0.14,0.03,0.01,0.05,0.03
2002-05-31,0.03,0.045,0.045,0.025,0.0,0.015,0.03,0.0,0.03,0.02,0.005,0.01,0.015,0.035,0.07,0.015,0.025,0.03,0.01,0.02,0.005,0.025,0.035,0.015,0.16,0.12,0.035,0.035,0.08,0.015
2002-06-30,0.055,0.025,0.04,0.03,0.005,0.015,0.045,0.02,0.025,0.03,0.005,0.005,0.01,0.02,0.045,0.05,0.01,0.015,0.03,0.02,0.0,0.03,0.03,0.065,0.16,0.11,0.02,0.02,0.03,0.035
2002-07-31,0.034999999999999996,0.059999999999999984,0.029999999999999992,0.04499999999999999,0.019999999999999997,0.024999999999999994,0.04499999999999999,0.004999999999999999,0.019999999999999997,0.009999999999999998,0.0,0.004999999999999999,0.009999999999999998,0.014999999999999996,0.014999999999999996,0.04999999999999999,0.009999999999999998,0.034999999999999996,0.009999999999999998,0.029999999999999992,0.004999999999999999,0.019999999999999997,0.039999999999999994,0.039999999999999994,0.17499999999999996,0.17499999999999996,0.019999999999999997,0.009999999999999998,0.024999999999999994,0.014999999999999996
2002-08-31,0.029999999999999992,0.039999999999999994,0.024999999999999994,0.039999999999999994,0.029999999999999992,0.004999999999999999,0.054999999999999986,0.04999999999999999,0.014999999999999996,0.019999999999999997,0.004999999999999999,0.0,0.024999999999999994,0.0,0.034999999999999996,0.029999999999999992,0.019999999999999997,0.024999999999999994,0.019999999999999997,0.039999999999999994,0.0,0.019999999999999997,0.039999999999999994,0.039999999999999994,0.15999999999999998,0.14999999999999997,0.039999999999999994,0.019999999999999997,0.0,0.019999999999999997
2002-09-30,0.034999999999999996,0.029999999999999992,0.034999999999999996,0.009999999999999998,0.029999999999999992,0.014999999999999996,0.034999999999999996,0.024999999999999994,0.024999999999999994,0.019999999999999997,0.0,0.0,0.034999999999999996,0.019999999999999997,0.034999999999999996,0.034999999999999996,0.04999999999999999,0.039999999999999994,0.019999999999999997,0.024999999999999994,0.024999999999999994,0.024999999999999994,0.004999999999999999,0.019999999999999997,0.16999999999999998,0.16499999999999998,0.04999999999999999,0.004999999999999999,0.009999999999999998,0.004999999999999999
2002-10-31,0.029999999999999992,0.04499999999999999,0.019999999999999997,0.019999999999999997,0.054999999999999986,0.024999999999999994,0.054999999999999986,0.009999999999999998,0.04499999999999999,0.029999999999999992,0.004999999999999999,0.009999999999999998,0.029999999999999992,0.009999999999999998,0.014999999999999996,0.039999999999999994,0.034999999999999996,0.019999999999999997,0.024999999999999994,0.009999999999999998,0.014999999999999996,0.019999999999999997,0.014999999999999996,0.009999999999999998,0.14499999999999996,0.14999999999999997,0.059999999999999984,0.014999999999999996,0.029999999999999992,0.004999999999999999
2002-11-30,0.02,0.06,0.045,0.015,0.01,0.03,0.05,0.025,0.02,0.025,0.005,0.01,0.03,0.0,0.025,0.03,0.05,0.01,0.02,0.005,0.03,0.01,0.015,0.005,0.16,0.195,0.045,0.025,0.01,0.02
