,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,0.03131177299600802,-0.0513980018329287,-0.010043114418460338,101,62
2001-02-28,-0.012942520890665332,0.0048820461659058265,-0.004030237362379753,119,100
2001-03-31,-0.0008732549079898826,-0.003391773759123329,-0.002132514333556606,97,118
2001-04-30,-0.030961150312957285,0.026874912196163937,-0.002043119058396674,158,184
2001-05-31,-0.09721805675844716,0.11141697928775379,0.0070994612646533145,168,160
2001-06-30,0.05535251950732049,-0.06857964672256792,-0.006613563607623715,222,114
2001-07-31,0.10032820346223735,-0.079279613859878,0.010524294801179675,165,184
2001-08-31,0.03889944703784533,-0.04487435019968267,-0.0029874515809186694,108,244
2001-09-30,0.009496837919917886,-0.005171253287742741,0.0021627923160875725,69,282
2001-10-31,0.0011269023744190465,0.003654136436736561,0.002390519405577804,119,229
2001-11-30,0.061159616960424316,-0.06521586007065854,-0.0020281215551171093,183,166
2001-12-31,-0.025342581083998318,0.024298941965272824,-0.0005218195593627468,283,64
2002-01-31,-0.010683402164661581,0.007882829158288125,-0.0014002865031867281,254,102
2002-02-28,-0.05819555240400199,0.0647757344770853,0.003290091036541657,190,166
2002-03-31,-0.08337163067833511,0.10871792246103003,0.012673145891347458,199,150
2002-04-30,0.009353769081377031,-0.019180892382381912,-0.00491356165050244,175,175
2002-05-31,-0.07503851422620443,0.09016105271033063,0.007561269242063101,170,191
2002-06-30,0.06131986214829077,-0.06169524992215715,-0.00018769388693318928,66,292
2002-07-31,0.1249430501936464,-0.0994021302822945,0.012770459955675953,31,325
2002-08-31,-0.057728803974495486,0.039374035911552155,-0.009177384031471666,53,291
2002-09-30,-0.02625611351520494,0.017509314008738296,-0.004373399753233321,59,291
2002-10-31,-0.018992864606023507,0.016039767651537064,-0.0014765484772432218,154,182
2002-11-30,0.02958870492803906,-0.015248344042031245,0.007170180443003907,204,137
2002-12-31,0.08661179893783214,-0.09122736267505518,-0.002307781868611525,220,125
2003-01-31,0.10996110263785133,-0.1071018473853959,0.0014296276262277183,181,166
2003-02-28,0.014669403609015252,-0.0189618152183031,-0.0021462058046439244,126,233
2003-03-31,0.03554929580193357,-0.0480781861866408,-0.006264445192353616,186,163
2003-04-30,0.041087929031269614,-0.05123476836975842,-0.005073419669244402,292,62
2003-05-31,-0.014372086048591044,0.02118256682356652,0.0034052403874877384,340,13
2003-06-30,0.08219174646889517,-0.07314834224242808,0.004521702113233543,314,10
2003-07-31,0.02423700860939132,-0.017951444836745857,0.0031427818863227312,329,25
2003-08-31,0.039962011362011295,-0.04459902976965228,-0.0023185092038204916,222,106
2003-09-30,0.020795535858082068,-0.031208230643152153,-0.005206347392535043,195,102
2003-10-31,0.021141373881832185,-0.03008302289722901,-0.004470824507698413,173,102
2003-11-30,0.0017199358193321177,-0.00562223720153115,-0.0019511506910995162,161,178
2003-12-31,-0.011194936004893167,0.002012007708292392,-0.0045914641483003876,212,113
2004-01-31,0.02405723311653713,-0.016461068483289907,0.0037980823166236122,147,110
2004-02-29,0.029085210326726077,-0.031232371817609194,-0.0010735807454415585,141,217
2004-03-31,-0.03179060728013833,0.03694059932889053,0.0025749960243761014,92,258
2004-04-30,0.0033165693508925634,-0.0018234277697896828,0.0007465707905514403,67,272
2004-05-31,0.03457183790245949,-0.03626455300443965,-0.0008463575509900789,68,290
2004-06-30,0.025306251135797993,-0.027854252604901774,-0.0012740007345518906,124,231
2004-07-31,0.07165090304210169,-0.05994566939978513,0.005852616821158278,63,300
2004-08-31,0.04562618072193282,-0.04216299006881364,0.0017315953265595908,101,241
2004-09-30,-0.02698640107087424,0.017859182284098836,-0.004563609393387702,122,224
2004-10-31,0.02714283742364118,-0.03518244550724851,-0.004019804041803663,201,155
2004-11-30,-0.009655151642015565,0.013744313766213054,0.0020445810620987447,291,76
2004-12-31,-0.027240830440046715,0.02359915627953608,-0.0018208370802553168,221,72
2005-01-31,0.05141842181170383,-0.04537898473011347,0.0030197185407951806,242,107
2005-02-28,0.016404229481577905,-0.017893412160442705,-0.0007445913394323999,137,203
2005-03-31,0.06177153159885711,-0.05306669416554797,0.004352418716654569,144,222
2005-04-30,-0.002313490992489768,0.006821468079101333,0.0022539885433057825,126,229
2005-05-31,0.008463694832904198,-0.019228246132747377,-0.005382275649921589,150,195
2005-06-30,-0.014640591998740578,0.00393554183095247,-0.0053525250838940535,184,156
2005-07-31,0.044908266495873574,-0.057088927976509406,-0.006090330740317916,290,55
2005-08-31,0.004969720123906507,-0.003365132983957917,0.0008022935699742949,225,120
2005-09-30,0.05079158880986162,-0.05092189227967761,-6.515173490799497e-05,188,153
2005-10-31,0.014860901448556584,-0.008598737092134533,0.0031310821782110252,147,207
2005-11-30,0.030869839668128066,-0.01864678831056765,0.006111525678780209,197,154
2005-12-31,0.005742613960113404,-0.017867757442410936,-0.006062571741148766,177,184
2006-01-31,-0.025956062264069595,0.039189519766750336,0.006616728751340371,260,114
2006-02-28,0.007432271795376366,-0.00398391957991192,0.0017241761077322229,173,180
2006-03-31,-0.008025427100001658,0.020228988987083498,0.00610178094354092,208,161
2006-04-30,0.023172747884407582,-0.02943061552107936,-0.003128933818335889,162,221
2006-05-31,0.02881516930568811,-0.030201942831473334,-0.0006933867628926126,90,292
2006-06-30,0.05266429501956438,-0.04468255902686898,0.003990867996347697,74,314
2006-07-31,0.02213991829414062,-0.03488693904415601,-0.006373510375007696,67,301
2006-08-31,0.005197916343608143,0.00016916914734894828,0.0026835427454785458,138,233
2006-09-30,0.03220222961189062,-0.03342914990180634,-0.0006134601449578614,173,208
