,0,1
2001-01-31,0.125,0.3380281690140845
2001-02-28,0.39436619718309857,0.35714285714285715
2001-03-31,0.4647887323943662,0.2112676056338028
2001-04-30,0.7916666666666666,0.7746478873239436
2001-05-31,0.6901408450704225,0.8194444444444444
2001-06-30,0.5972222222222222,0.8055555555555556
2001-07-31,0.8309859154929577,0.7638888888888888
2001-08-31,0.9027777777777778,0.5205479452054794
2001-09-30,1.0,0.5285714285714286
2001-10-31,0.9295774647887324,0.6901408450704225
2001-11-30,0.7285714285714285,0.7945205479452054
2001-12-31,0.3611111111111111,0.9444444444444444
2002-01-31,0.6486486486486487,0.9444444444444444
2002-02-28,0.8767123287671232,0.8108108108108109
2002-03-31,0.684931506849315,0.821917808219178
2002-04-30,0.8783783783783784,0.863013698630137
2002-05-31,0.821917808219178,0.726027397260274
2002-06-30,0.9726027397260274,0.44594594594594594
2002-07-31,0.9863013698630136,0.29577464788732394
2002-08-31,0.918918918918919,0.3194444444444444
2002-09-30,0.9305555555555556,0.4657534246575342
2002-10-31,0.8648648648648649,0.7777777777777778
2002-11-30,0.821917808219178,0.8918918918918919
2002-12-31,0.64,0.7361111111111112
2003-01-31,0.7777777777777778,0.6756756756756757
2003-02-28,0.9178082191780822,0.6216216216216216
2003-03-31,0.7534246575342466,0.6081081081081081
2003-04-30,0.4583333333333333,0.9864864864864865
2003-05-31,0.0958904109589041,0.9054054054054054
2003-06-30,0.0958904109589041,0.9726027397260274
2003-07-31,0.16216216216216217,0.9726027397260274
2003-08-31,0.3835616438356164,0.9041095890410958
2003-09-30,0.4594594594594595,0.8082191780821918
2003-10-31,0.5972222222222222,0.8783783783783784
2003-11-30,0.4444444444444444,0.7083333333333334
2003-12-31,0.6621621621621622,0.8513513513513513
2004-01-31,0.56,0.821917808219178
2004-02-29,0.6533333333333333,0.7123287671232876
2004-03-31,0.9210526315789473,0.6027397260273972
2004-04-30,0.9605263157894737,0.4473684210526316
2004-05-31,0.9466666666666667,0.40789473684210525
2004-06-30,0.8666666666666667,0.64
2004-07-31,1.0,0.4166666666666667
2004-08-31,0.9333333333333333,0.3287671232876712
2004-09-30,0.9054054054054054,0.6578947368421053
2004-10-31,0.7972972972972973,0.8904109589041096
2004-11-30,0.5342465753424658,0.9594594594594594
2004-12-31,0.30666666666666664,0.9315068493150684
2005-01-31,0.7333333333333333,0.88
2005-02-28,0.7662337662337663,0.8513513513513513
2005-03-31,0.8026315789473685,0.5526315789473685
2005-04-30,0.8933333333333333,0.5844155844155844
2005-05-31,0.8552631578947368,0.7894736842105263
2005-06-30,0.6266666666666667,0.6973684210526315
2005-07-31,0.3026315789473684,0.9733333333333334
2005-08-31,0.5789473684210527,0.8701298701298701
2005-09-30,0.8157894736842105,0.7894736842105263
2005-10-31,0.8333333333333334,0.6233766233766234
2005-11-30,0.6753246753246753,0.8333333333333334
2005-12-31,0.7402597402597403,0.7142857142857143
2006-01-31,0.6710526315789473,0.9871794871794872
2006-02-28,0.7721518987341772,0.8051948051948052
2006-03-31,0.5844155844155844,0.8831168831168831
2006-04-30,0.810126582278481,0.7662337662337663
2006-05-31,0.9230769230769231,0.5584415584415584
2006-06-30,0.8625,0.47435897435897434
2006-07-31,1.0,0.4155844155844156
2006-08-31,0.8701298701298701,0.6923076923076923
2006-09-30,0.7435897435897436,0.7848101265822784
2006-10-31,0.675,0.8625
2006-11-30,0.6923076923076923,0.9620253164556962
2006-12-31,0.7662337662337663,0.810126582278481
2007-01-31,0.825,0.9102564102564102
2007-02-28,0.8987341772151899,0.6625
2007-03-31,0.7662337662337663,0.675
2007-04-30,0.7848101265822784,0.7051282051282052
2007-05-31,0.6794871794871795,0.9230769230769231
2007-06-30,0.7341772151898734,0.7375
2007-07-31,0.85,0.6455696202531646
2007-08-31,0.775,0.4430379746835443
2007-09-30,0.925,0.7037037037037037
2007-10-31,0.7530864197530864,0.9
2007-11-30,0.7848101265822784,0.6582278481012658
2007-12-31,0.875,0.5925925925925926
2008-01-31,0.9753086419753086,0.5487804878048781
2008-02-29,0.9367088607594937,0.5
2008-03-31,0.8974358974358975,0.4268292682926829
2008-04-30,0.8048780487804879,0.8589743589743589
2008-05-31,0.6419753086419753,0.926829268292683
2008-06-30,0.8414634146341463,0.775
2008-07-31,0.9625,0.8024691358024691
2008-08-31,0.8048780487804879,0.7560975609756098
2008-09-30,0.8641975308641975,0.8375
2008-10-31,0.9746835443037974,0.2682926829268293
2008-11-30,0.9878048780487805,0.14814814814814814
2008-12-31,0.9506172839506173,0.38271604938271603
2009-01-31,0.8780487804878049,0.5555555555555556
2009-02-28,0.9382716049382716,0.5
2009-03-31,0.7804878048780488,0.654320987654321
2009-04-30,0.6219512195121951,0.9629629629629629
2009-05-31,0.3170731707317073,1.0
2009-06-30,0.345679012345679,0.9512195121951219
2009-07-31,0.2716049382716049,1.0
2009-08-31,0.3048780487804878,0.926829268292683
2009-09-30,0.1951219512195122,0.926829268292683
2009-10-31,0.19753086419753085,0.6341463414634146
2009-11-30,0.5783132530120482,0.6625
2009-12-31,0.7682926829268293,0.5853658536585366
2010-01-31,0.7926829268292683,0.6419753086419753
2010-02-28,0.8536585365853658,0.5365853658536586
2010-03-31,0.8170731707317073,0.6625
2010-04-30,0.7926829268292683,0.9135802469135802
2010-05-31,0.8795180722891566,0.35365853658536583
2010-06-30,0.9634146341463414,0.07407407407407407
2010-07-31,1.0,0.24096385542168675
2010-08-31,0.9518072289156626,0.37037037037037035
2010-09-30,0.5365853658536586,0.8888888888888888
2010-10-31,0.6071428571428571,0.8048780487804879
