,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,0.03790881205780372,-0.03080512267605636,0.0035518446908736796,82,88
2001-02-28,-0.0065090440640713475,-0.0013042433886177292,-0.003906643726344538,89,78
2001-03-31,0.0014644515761507997,-0.01573633605341232,-0.00713594223863076,88,87
2001-04-30,-0.03952336421897604,0.02406727439972983,-0.007728044909623104,63,88
2001-05-31,-0.10252510706617327,0.1149917863623331,0.0062333396480799205,88,61
2001-06-30,0.03950046560821789,-0.06667850079095727,-0.013589017591369691,115,44
2001-07-31,0.07840724939415437,-0.07668586318251831,0.0008606931058180306,54,93
2001-08-31,0.01634324559709006,-0.043051197824497456,-0.013353976113703698,30,135
2001-09-30,0.009495289232637961,-0.010693532539288546,-0.0005991216533252925,19,209
2001-10-31,-0.018495969053147075,0.001904937648835267,-0.008295515702155904,40,150
2001-11-30,0.060880523350678284,-0.04823322822630009,0.006323647562189096,107,90
2001-12-31,-0.022591306108376247,-0.008871242809558592,-0.01573127445896742,187,21
2002-01-31,-0.008874847810225687,0.007082760766861344,-0.0008960435216821714,154,31
2002-02-28,-0.060539802540044804,0.07096232403461863,0.005211260747286915,97,80
2002-03-31,-0.09364659892331494,0.08588782310798909,-0.003879387907662922,117,80
2002-04-30,0.011195931903268785,-0.01769880446962201,-0.0032514362831766123,96,96
2002-05-31,-0.07507679996140293,0.0898249284263172,0.0073740642324571365,85,115
2002-06-30,0.06855209489983875,-0.059439274009900074,0.0045564104449693395,31,195
2002-07-31,0.12829179054309517,-0.11102607389226908,0.008632858325413044,23,211
2002-08-31,-0.06384561199712388,0.03009214942708525,-0.016876731285019313,39,156
2002-09-30,-0.02651901442585685,0.019652807731140445,-0.003433103347358203,28,167
2002-10-31,-0.01758299309156051,0.0036234277673381113,-0.0069797826621111995,97,73
2002-11-30,0.03318174586997828,-0.01376724512743109,0.009707250371273596,131,72
2002-12-31,0.0852185463177832,-0.08114065450404502,0.002038945906869087,134,75
2003-01-31,0.09880700778664514,-0.09805276955222769,0.00037711911720872404,96,100
2003-02-28,0.021072523891445493,-0.01946392471550481,0.0008042995879703422,42,137
2003-03-31,0.034631803813949306,-0.05708675964976935,-0.011227477917910022,79,74
2003-04-30,0.041936539052943304,-0.053294217771389575,-0.005678839359223135,170,24
2003-05-31,-0.0152402299700783,-0.00502718584447655,-0.010133707907277426,255,6
2003-06-30,0.07934168768148395,-0.08343520576901192,-0.0020467590437639877,252,10
2003-07-31,0.02525968498707874,-0.028939341838001696,-0.0018398284254614785,203,23
2003-08-31,0.040797380414253334,-0.04768709144239093,-0.003444855514068798,105,55
2003-09-30,0.026996883084290803,-0.014199592649345612,0.006398645217472595,86,72
2003-10-31,0.02425708790121104,-0.029743693895637836,-0.002743302997213398,115,52
2003-11-30,0.0022348593344136774,-0.0026661268264970843,-0.00021563374604170347,88,78
2003-12-31,-0.005036024606825432,-0.004928078922167111,-0.004982051764496271,141,45
2004-01-31,0.024542255481843727,-0.017696149299965318,0.0034230530909392046,84,89
2004-02-29,0.026683730161879447,-0.03180554837416769,-0.002560909106144123,84,112
2004-03-31,-0.03165124174499849,0.03251663009378465,0.00043269417439308067,57,160
2004-04-30,-0.0012411904935336095,-0.005579734587510201,-0.0034104625405219054,39,188
2004-05-31,0.023037364474317854,-0.04186661347878198,-0.009414624502232065,40,167
2004-06-30,0.014028654371452402,-0.03177877146839121,-0.008875058548469405,70,122
2004-07-31,0.060621420707395846,-0.05786044168906255,0.0013804895091666484,46,145
2004-08-31,0.04737266877862967,-0.0450638392931339,0.0011544147427478835,32,147
2004-09-30,-0.032160791849745005,0.02154488208927386,-0.005307954880235572,48,140
2004-10-31,0.027967120773382346,-0.028922693866189553,-0.0004777865464036038,141,82
2004-11-30,-0.0071765490556304915,0.006277736968154033,-0.00044940604373822904,207,41
2004-12-31,-0.02579328402187126,0.014185097229918292,-0.005804093395976485,176,36
2005-01-31,0.05076507322200957,-0.04135354488167953,0.004705764170165022,124,55
2005-02-28,0.017308038770534318,-0.015529576881375885,0.0008892309445792165,82,93
2005-03-31,0.05551389381015283,-0.054925768301332084,0.00029406275441037216,43,151
2005-04-30,-0.009817765294402413,0.0029215981886240487,-0.003448083552889182,51,147
2005-05-31,0.01723420867844166,-0.025021393952847214,-0.003893592637202776,77,106
2005-06-30,-0.01621424595831568,-0.005847652481555533,-0.011030949219935606,95,90
