,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001-01-31,0.008787906260235581,0.0053761908664528854,0.00992679250507104,0.00507932834775075,0.006407167837694602,0.002372928868604015,0.01684680793594491,0.004422613056626125,0.002287780495101748,0.016283120088468557,0.0026950194427877413,0.008825134343326971,0.008030315084890693,0.008195495577873085,0.016047654795183927,0.007161659895357763,0.007836625370734719,0.008882293445221305,0.004426865706390732,0.005139578238672543,0.004310758177363542,0.007775976438237151,0.00840461881839418,0.015847889515127132,0.7376575309580853,0.015300033024043718,0.011153668226116228,0.01328341594598866,0.014493188611148254,0.016741642123106193
2001-02-28,0.005580081814920156,0.007630317171044141,0.007154849343517122,0.00812821687849597,0.003713582493143835,0.0029375268157176464,0.013590919639506975,0.003750107093217344,0.002900212414422612,0.02081962331043965,0.002277271799021234,0.00956386317310173,0.004312952660394998,0.01067049191996666,0.017794403044027872,0.0069885829984939465,0.004057245964244388,0.009725926565231436,0.007437813535079554,0.00648161817527665,0.0029842387722876455,0.004415018771366061,0.010043696225419226,0.012841807882827424,0.7526692598709046,0.016625683483250026,0.009857620942339499,0.011529451901167859,0.008894863504099036,0.014622751837074604
2001-03-31,0.006417094773944113,0.008162975996750674,0.009247593870786538,0.009382395768924997,0.003305636789344486,0.004548006560754821,0.01316907903253544,0.004510943928184978,0.0037688686869877144,0.022809940035460573,0.0006665351250767126,0.012179149573019665,0.006648976139067666,0.010334882819335528,0.017038422784462767,0.012465976781584502,0.006241261639205583,0.008743081347993438,0.003122087452941024,0.006924013744288341,0.003239515919366346,0.004091765906159853,0.00929885408289393,0.01031214470213914,0.7446465697386393,0.008876476487550255,0.017483399786140226,0.008147893133801766,0.009288339903351239,0.014928117489308482
2001-04-30,0.004898820009248435,0.011568497135760325,0.006588043042811596,0.016499648097458356,0.0020729456018402552,0.004865618773846081,0.015050793725395771,0.0048506713574698705,0.005870695838643178,0.023564983982553193,0.0013046088862109161,0.011246051201595485,0.005860826848860548,0.014983771804743676,0.015042765728027128,0.009374560142604672,0.006979358689713638,0.009481896845989688,0.004377456876744836,0.01144399276775047,0.0056430720232421225,0.004802905533899425,0.015048439716601303,0.01057478017474004,0.7267772966473303,0.010865561763634918,0.016315631758276813,0.006371663734879672,0.008740084457923188,0.008934556832204099
2001-05-31,0.007026919635446969,0.01431043120602406,0.00984086476381448,0.013987508536105633,0.0027706286305356014,0.005694183510880664,0.016805979677035513,0.010524515368177782,0.0051008177372437544,0.023596355965695513,0.003438659046433648,0.005255870374871761,0.004078342441518952,0.006061577114307152,0.01324872256055041,0.009741662419022738,0.009885406832794024,0.008038430804783772,0.0027087281848256956,0.006069527877186778,0.0055560302549281845,0.006768381954851862,0.015790274000775976,0.010294183849131921,0.7301585272874795,0.011852835730018092,0.013942697431871548,0.007527052065525234,0.005754779791040826,0.014170104947121965
2001-06-30,0.007627178694060512,0.011094922714196107,0.012459157122469738,0.01659673050208899,0.003083210110761164,0.005967273467029937,0.017799149656403734,0.006856796123283474,0.0035611280019174287,0.0189549837104461,0.0036379043610310787,0.008781306007303617,0.005514995851781239,0.011086162015680549,0.014031890892816399,0.009509997037678847,0.005010469224843537,0.009777114285193917,0.00528750418764637,0.007420983125143407,0.003311097336447548,0.0070094673310592236,0.01283270635158112,0.004682898487362199,0.7244931809787173,0.008874288324253072,0.014235373613469562,0.009539105083099884,0.010707802676872154,0.020255222725361784
2001-07-31,0.00580080493995032,0.015470748341298801,0.014661474166678547,0.012216950158448495,0.0035820077146436133,0.006770267350220844,0.022615535126694508,0.008512608732352902,0.0054962628188294236,0.018055047239668342,0.0020457551615080515,0.008649825826320586,0.002436410659104376,0.007731658850122444,0.0195519247870809,0.007834157502368962,0.007123747449674026,0.011393929070819564,0.0036936021611877336,0.007108851793890521,0.004672409958508604,0.009189794916095999,0.016088054466604072,0.008269795198256378,0.7116059043473432,0.00889812575599649,0.012699379198591283,0.005535731266319102,0.01115580305954378,0.021133431981878156
2001-08-31,0.008891507704976917,0.016522938175948243,0.013708335439548615,0.009440201457368564,0.004245169720193115,0.0031356176436778942,0.02075494386972731,0.01011633976779659,0.005590515931381515,0.01753267406772373,0.002747179636151512,0.005186547198942102,0.002402778488925326,0.008538486227201514,0.014219725871478624,0.00836403072329308,0.01000439792650589,0.014245137515470695,0.005020985089733768,0.00704252030675179,0.004162045592801169,0.006065076142086551,0.01770879286049365,0.00692876123703124,0.7201413015717545,0.009772408123908484,0.008328368686202087,0.006549833204098578,0.01070760260161604,0.021925777217210778
2001-09-30,0.008900457074159712,0.012429762650532207,0.016147943668056493,0.01234405475780662,0.007206024468275727,0.001131623599082077,0.028575818529164295,0.00822300108841655,0.004616306463149804,0.017373077737563455,0.001522364738666871,0.0074431918771850555,0.006343954622988868,0.00611750786554343,0.011940582199976091,0.008617695079428741,0.01019530944942302,0.01781243008782729,0.004773715172877533,0.005274768832449389,0.004044414733337609,0.006293893205989541,0.02370590435260672,0.012372233654310446,0.7023389826975435,0.004852671465745871,0.009180740697921557,0.005615841706281409,0.01753636932055245,0.017069358203137777
2001-10-31,0.010417392389843376,0.0168847165889301,0.017760995618327266,0.011370962569069333,0.006881475274702538,0.003368425081897929,0.02622681928865879,0.010171674684147005,0.00257718535187358,0.01682156754285323,0.0023114812288642047,0.0053021485428433445,0.00848187273419366,0.008283543102768373,0.01128007701292129,0.009138740399234176,0.010903792058589337,0.009904306242106286,0.004078360791658544,0.008599137592897405,0.0029902575215464485,0.0073486859659132415,0.027276308545089084,0.0153899363416176,0.6978022023737165,0.006602408123965612,0.009940497564947599,0.010449800718846734,0.011160979677447103,0.0102742490705303
