,0,1
2001-01-31,0.7424242424242424,0.734375
2001-02-28,0.8166666666666667,0.7619047619047619
2001-03-31,0.8153846153846154,0.603448275862069
2001-04-30,0.75,0.7704918032786885
2001-05-31,0.6833333333333333,0.828125
2001-06-30,0.6612903225806451,0.8923076923076924
2001-07-31,0.847457627118644,0.7419354838709677
2001-08-31,0.8253968253968254,0.5714285714285714
2001-09-30,0.9827586206896551,0.5737704918032787
2001-10-31,0.9047619047619048,0.734375
2001-11-30,0.7586206896551724,0.8529411764705882
2001-12-31,0.4225352112676056,0.9523809523809523
2002-01-31,0.6,0.953125
2002-02-28,0.859375,0.8
2002-03-31,0.703125,0.8529411764705882
2002-04-30,0.890625,0.875
2002-05-31,0.803030303030303,0.7213114754098361
2002-06-30,0.96875,0.45901639344262296
2002-07-31,1.0,0.35
2002-08-31,0.9411764705882353,0.46875
2002-09-30,0.9649122807017544,0.42424242424242425
2002-10-31,0.9242424242424242,0.8305084745762712
2002-11-30,0.8095238095238095,0.8955223880597015
2002-12-31,0.7571428571428571,0.5555555555555556
2003-01-31,0.7727272727272727,0.7205882352941176
2003-02-28,0.9180327868852459,0.6617647058823529
2003-03-31,0.7391304347826086,0.6875
2003-04-30,0.3870967741935484,1.0
2003-05-31,0.07575757575757576,0.8769230769230769
2003-06-30,0.1,1.0
2003-07-31,0.18571428571428572,1.0
2003-08-31,0.47692307692307695,0.9384615384615385
2003-09-30,0.8064516129032258,0.7313432835820896
2003-10-31,0.8135593220338984,0.8412698412698413
2003-11-30,0.5217391304347826,0.6981132075471698
2003-12-31,0.6481481481481481,0.896551724137931
2004-01-31,0.5517241379310345,0.8163265306122449
2004-02-29,0.7424242424242424,0.6935483870967742
2004-03-31,0.9230769230769231,0.5932203389830508
2004-04-30,0.9655172413793104,0.42857142857142855
2004-05-31,0.9193548387096774,0.5070422535211268
2004-06-30,0.835820895522388,0.6865671641791045
2004-07-31,0.9402985074626866,0.4126984126984127
2004-08-31,0.90625,0.42105263157894735
2004-09-30,0.8676470588235294,0.6612903225806451
2004-10-31,0.803030303030303,0.8125
2004-11-30,0.53125,0.9848484848484849
2004-12-31,0.3333333333333333,0.9206349206349206
2005-01-31,0.6615384615384615,0.6060606060606061
2005-02-28,0.7647058823529411,0.8181818181818182
2005-03-31,0.8088235294117647,0.5970149253731343
2005-04-30,0.873015873015873,0.7076923076923077
2005-05-31,0.8208955223880597,0.873015873015873
2005-06-30,0.734375,0.4861111111111111
2005-07-31,0.3333333333333333,0.9682539682539683
2005-08-31,0.609375,0.7575757575757576
2005-09-30,0.7647058823529411,0.8732394366197183
2005-10-31,0.8181818181818182,0.7692307692307693
